lambda_e,eta_r,sample_type,eta50,beta50,pf50,qservice_max_beta3
0.017054054054054055,0.2837451737451737,prior,0.5677438328422233,1.5091074787631447,0.06563565933314586,595.4863766116327
0.03654826254826255,0.15926640926640925,prior,0.2864393607894659,0.9343816286679438,0.1750535354279832,507.8389692014393
0.02278764478764479,0.3627413127413127,prior,0.5506738731353218,1.476722098582458,0.06987507298528517,590.1678059469411
0.03884169884169884,0.17362934362934362,prior,0.28496450392576333,0.9311137791675996,0.17589735582463145,507.3794408496098
0.04151737451737452,0.04436293436293436,prior,0.15797275026152624,0.6380273177936753,0.2617279487822266,467.81200031117123
0.04304633204633205,0.3028957528957529,prior,0.37809872877340883,1.1318774223061698,0.12884298599367577,536.3977258753922
0.03578378378378379,0.3124710424710425,prior,0.41899932466344836,1.2166344590660212,0.11187166291868444,549.1413241734729
0.041899613899613906,0.13054054054054054,prior,0.23139356283151413,0.8103653544623091,0.20886511189900092,490.68808125204697
0.04113513513513514,0.4106177606177607,prior,0.4795874915901485,1.3386416001283832,0.09034368825427569,568.0190750748711
0.01934749034749035,0.07787644787644787,prior,0.4093528376585501,1.196822933634956,0.11568778870005225,546.135721132662
0.02125868725868726,0.2334749034749035,prior,0.4809918152981445,1.341421177213322,0.08989187283634331,568.4566270671032
0.01628957528957529,0.37710424710424706,prior,0.6308226503984451,1.6263224657418693,0.051940537528268216,615.1401516865863
0.03463706563706564,0.4441312741312742,prior,0.5336478594317758,1.4441280482646548,0.07435147981123374,584.8629277530162
0.03578378378378379,0.23826254826254825,prior,0.35719074314716615,1.087769405195815,0.13834845957282516,529.8833227415306
0.019729729729729733,0.1449034749034749,prior,0.4451115118143507,1.2697233017061682,0.10209160476244589,557.2772257781836
0.028138996138996144,0.3005019305019305,prior,0.45955693090130356,1.2987603572299669,0.09701309163322297,561.778055511483
0.049544401544401546,0.2238996138996139,prior,0.2848748734591237,0.9309150889996072,0.17594874431347934,507.3515142476308
0.017054054054054055,0.187992277992278,prior,0.5128066924532985,1.4038255720212118,0.0801853985703917,578.369343631382
0.01781853281853282,0.49679536679536684,prior,0.6827340783208724,1.720010152611724,0.04271529805917684,631.3144486650878
0.028903474903474908,0.357953667953668,prior,0.4975020199138016,1.3739403194564759,0.08473010553135285,573.6007921058402
0.04037065637065638,0.108996138996139,prior,0.22072370172641062,0.7858255976863298,0.21598483397754942,487.3636205477258
0.02584555984555985,0.19038610038610038,prior,0.3990098284257216,1.1754594309572703,0.11990547933926171,542.9130992615561
0.020494208494208497,0.19756756756756758,prior,0.4676158527703125,1.314858843281656,0.09427867346674101,564.2890131339678
0.008262548262548262,0.3747104247104247,prior,0.7553093419957744,1.8470442539475778,0.032370363385786804,653.9270778095806
0.013613899613899614,0.14011583011583012,prior,0.5501318601600991,1.4756890090867782,0.0700136989219794,589.9989283186749
0.0376949806949807,0.20714285714285716,prior,0.3199584676788352,1.007863500817582,0.15675999795133178,518.2826809423866
0.020111969111969115,0.2574131274131274,prior,0.5107791625565927,1.3998806272935584,0.08077453410012841,577.7376162450516
0.03463706563706564,0.07787644787644787,prior,0.23220407944168456,0.8122226726449001,0.20833193603637007,490.9406178684254
0.02431660231660232,0.3483783783783784,prior,0.526737418197011,1.4308144958073947,0.07624169373748269,582.7098078474995
0.06406949806949808,0.1832046332046332,prior,0.21435247832794332,0.7710923890227787,0.22032608577756468,485.3785073753974
0.0441930501930502,0.1472972972972973,prior,0.23538490862595435,0.8195023985289387,0.20624991703177942,491.9316843430588
0.045722007722007726,0.11617760617760618,prior,0.2009457692241487,0.7398920872826481,0.22968273803400308,481.2013135815147
0.028903474903474908,0.3507722007722007,prior,0.4920132613187818,1.3631619208943275,0.08641574265294372,571.8906327996502
0.046868725868725876,0.47285714285714286,prior,0.5186615193642745,1.4151931103924253,0.07850594200151828,580.1935606295613
0.05107335907335908,0.39386100386100387,prior,0.43712627679204846,1.2535711897550967,0.10499895421483829,554.7892271261941
0.025081081081081084,0.2861389961389962,prior,0.47556884058570886,1.3306756402933408,0.09164788086347819,566.7669643663024
0.020494208494208497,0.19038610038610038,prior,0.4630118168823444,1.305670624178431,0.0958322959391526,562.854511199963
0.01284942084942085,0.24305019305019304,prior,0.6148994788544666,1.597090744231917,0.055122740534204906,610.1788914073123
0.06483397683397685,0.29810810810810806,prior,0.3235953981072015,1.015747300658262,0.15487486859094768,519.4158571078823
0.037312741312741315,0.3316216216216217,prior,0.42734508714772435,1.2336873219511402,0.10865971996913915,551.7416541265311
0.026610038610038612,0.4489189189189189,prior,0.5813769695084308,1.5347653849693004,0.06242073417599464,599.734119546334
0.026610038610038612,0.345984555984556,prior,0.5056527439505233,1.3898869323020535,0.08228160718581584,576.1403529778075
0.017054054054054055,0.4537065637065637,prior,0.6652572570325648,1.6887394170573486,0.04563468915088048,625.869110151578
0.02087644787644788,0.47285714285714286,prior,0.6408621096304437,1.6446319451811087,0.05002286746003287,618.2681950023001
0.028521235521235526,0.3316216216216217,prior,0.4801890259983984,1.339832478881594,0.09014990692563746,568.2064980865508
0.02431660231660232,0.24783783783783783,prior,0.4560035096477245,1.2916391788406572,0.09824106469730715,560.6708987071858
0.0548957528957529,0.09223938223938224,prior,0.14736074861431736,0.612423372517759,0.270128840988516,464.5055671605595
0.05757142857142858,0.04196911196911197,prior,0.09301407983555245,0.478374722719618,0.31619176065696014,447.57251030198995
0.02584555984555985,0.3028957528957529,prior,0.48061933132129175,1.3406841284342896,0.09001151489634823,568.3405704163335
0.019729729729729733,0.25501930501930503,prior,0.514166852707573,1.4064696081467913,0.07979236157637892,578.7931354007754
0.08012355212355213,0.4106177606177607,prior,0.42043604968094117,1.2195758598707966,0.111312851108255,549.5889715998563
0.09923552123552125,0.1472972972972973,prior,0.1529166043179578,0.625850826784282,0.26570639516441974,466.23663224038484
0.04648648648648649,0.2837451737451737,prior,0.3489378995331356,1.0702095516119043,0.14226249797097545,527.3119439744136
0.022405405405405407,0.3028957528957529,prior,0.5139757373861955,1.4060982130999533,0.0798474814628009,578.7335886672562
0.016671814671814673,0.17841698841698841,prior,0.5136592804065379,1.405483157154201,0.07993882714264505,578.6349886214715
0.024698841698841702,0.09223938223938224,prior,0.34172043596557744,1.0547823795672109,0.14576243256060967,525.0631636220863
0.06292277992277992,0.31486486486486487,prior,0.34218704390334087,1.0557817398512879,0.14553397128653056,525.2085469347779
0.023169884169884174,0.3292277992277992,prior,0.5241245586864863,1.4257677792241044,0.07696769221156768,581.8957064563862
0.015525096525096527,0.1042084942084942,prior,0.49337919073570646,1.3658472366582495,0.08599345828027266,572.31622209521
0.03157915057915058,0.28853281853281854,prior,0.42492069252027076,1.2287418626112034,0.10958430260934487,550.986273658937
0.0376949806949807,0.12814671814671813,prior,0.2529592485972809,0.8594609666181842,0.1950431231213935,497.40740722862756
0.01628957528957529,0.21432432432432433,prior,0.5401330894117786,1.4565778885271554,0.0726164674819294,586.883562512422
0.05642471042471043,0.14250965250965253,prior,0.19058144547293063,0.7155858837739063,0.2371235462787772,477.9720506418776
0.03463706563706564,0.2741698841698842,prior,0.39376218375009947,1.1645718721251197,0.12209616749837021,541.2780649961146
0.020111969111969115,0.16644787644787645,prior,0.45309133264151474,1.2857925833999801,0.09925772964656043,559.7635375029671
0.049544401544401546,0.23826254826254825,prior,0.2980316610308139,0.9599642701938943,0.16853659882455463,511.45083876988383
0.017054054054054055,0.21432432432432433,prior,0.5279144060602527,1.4330855351965701,0.07591669732119222,583.0765277009509
0.05413127413127414,0.2574131274131274,prior,0.30365427173063014,0.9723076195401663,0.1654487671669021,513.2027030297
0.01284942084942085,0.3794980694980695,prior,0.6795769906910758,1.714381284103338,0.04322936176416159,630.3307794624646
0.04648648648648649,0.16884169884169883,prior,0.24527767636499767,0.8420498567663677,0.19988002347267358,495.01402227430833
0.04648648648648649,0.345984555984556,prior,0.4050871870825437,1.1880275394112083,0.11741127999312656,544.8066515619705
0.03884169884169884,0.3005019305019305,prior,0.39364297220206834,1.1643241559110982,0.12214633541300657,541.2409216722206
0.008262548262548262,0.1377220077220077,prior,0.6751072440877249,1.706396995415329,0.04396709482431299,628.9381186963366
0.029667953667953672,0.1855984555984556,prior,0.35901484007671286,1.0916390980018051,0.13749588190551637,530.4516655253228
0.01896525096525097,0.13054054054054054,prior,0.44801023995058026,1.275568861856557,0.10105398360069878,558.1803966523382
0.030050193050193054,0.20235521235521237,prior,0.3687591729648464,1.1122410332990242,0.13301726478809922,533.487754885561
0.08203474903474904,0.3196525096525097,prior,0.33008091939229106,1.0297634236092867,0.15156053728881247,521.4365826306359
0.018200772200772205,0.11617760617760618,prior,0.45179835965242,1.283193723872532,0.09971210712519529,559.360679597728
0.02584555984555985,0.3986486486486487,prior,0.550074227402628,1.4755791423012454,0.07002845392327184,589.980971399123
0.02125868725868726,0.17362934362934362,prior,0.4418193459432637,1.2630728361812746,0.10328150253842294,556.251469588602
0.01896525096525097,0.29810810810810806,prior,0.5506598610688653,1.476695394976382,0.06987865356858741,590.163440139002
0.020111969111969115,0.24305019305019304,prior,0.5016705578331593,1.3821047222144658,0.08346977437782954,574.899603812091
0.030050193050193054,0.39386100386100387,prior,0.5176413513419565,1.4132149594570416,0.078796264660012,579.8757018993872
0.03922393822393823,0.5446718146718147,prior,0.6016974073778836,1.5726736191146948,0.057897205690009224,606.0654575577803
0.03960617760617761,0.21432432432432433,prior,0.31586713435406555,0.9989740600962577,0.15890362869672442,517.0079242485089
0.03998841698841699,0.3028957528957529,prior,0.3905225238635289,1.1578339516158993,0.12346590261016238,540.2686683524115
0.02125868725868726,0.4441312741312742,prior,0.6188789074273245,1.604418387101198,0.054310930355597975,611.4187813914276
0.060247104247104256,0.424980694980695,prior,0.4507988988905457,1.28118353731119,0.10006460357345781,559.049272729763
0.01781853281853282,0.1496911196911197,prior,0.478038164545497,1.3355725327545196,0.09084451645515024,567.5363436852729
0.012467181467181468,0.29332046332046335,prior,0.6453929415687354,1.6528647408762536,0.04917919722457026,619.6798884243942
0.060247104247104256,0.2526254826254826,prior,0.286919378714593,0.9354445695754474,0.17477961846767082,507.98853072934816
0.05298455598455599,0.04196911196911197,prior,0.10617215420660747,0.5112893593595651,0.30457422737499473,451.6722357586019
0.033490347490347495,0.3507722007722007,prior,0.4630666520281519,1.3057801957505164,0.0958136583585259,562.8715964539937
0.014760617760617763,0.3411969111969112,prior,0.6322378650315391,1.6289090954341647,0.05166613217844063,615.58109701751
0.04266409266409267,0.08745173745173745,prior,0.1896266803627723,0.7133385330487427,0.23781814936684476,477.67456981627805
0.05107335907335908,0.3627413127413127,prior,0.4084275666486432,1.194916925910333,0.11605974457236867,545.8474299278391
0.025081081081081084,0.24305019305019304,prior,0.44477523968386234,1.269044563897159,0.1022125851691289,557.1724518291363
0.01628957528957529,0.11857142857142858,prior,0.48678628883138675,1.352867593487283,0.08804896695496472,570.2620394687959
0.025081081081081084,0.23108108108108108,prior,0.43622146165557163,1.251736410429116,0.10533296399354741,554.5073094577015
0.04763320463320464,0.17123552123552124,prior,0.24319106140088406,0.8373057789952857,0.20121035586016645,494.3638854651304
0.02775675675675676,0.2286872586872587,prior,0.40873732634908544,1.195555126038071,0.11593510591510181,545.9439432696491
0.03157915057915058,0.38907335907335905,prior,0.5047307857188006,1.3880866820721003,0.08255532573011998,575.8530939514533
0.029667953667953672,0.2837451737451737,prior,0.43489544804342645,1.24904584113131,0.10582415385591609,554.0941569242666
0.05986486486486487,0.266988416988417,prior,0.3012241038395159,0.9669778362342386,0.16677755678720335,512.4455237581678
0.04113513513513514,0.37231660231660235,prior,0.4461838259965499,1.2718868282761464,0.10170666622800728,557.6113319419183
0.023552123552123556,0.23108108108108108,prior,0.4525190288046193,1.2846424906457197,0.09945862161999108,559.5852220030791
0.019729729729729733,0.4608880308880309,prior,0.6432703161166409,1.6490101396653072,0.049572778720875954,619.0185316517081
0.05871814671814672,0.1042084942084942,prior,0.14910525036904407,0.6166448856837473,0.26873449073222166,465.04911008722746
0.07171428571428572,0.46806949806949805,prior,0.48142709967002717,1.3422823009714127,0.08975223995833798,568.5922507434824
0.027374517374517376,0.32204633204633204,prior,0.4818171687380249,1.3430538007365407,0.08962727678174093,568.7137864669332
0.033872586872586874,0.38428571428571434,prior,0.4882928814246036,1.355837784039698,0.08757539325044317,570.7314558767729
0.02278764478764479,0.2167181467181467,prior,0.45138055217528145,1.2823535359249942,0.09985932785250029,559.2305012827494
0.047250965250965254,0.11857142857142858,prior,0.196875306563058,0.7303656273227618,0.2325833614832799,479.9330596621896
0.021640926640926643,0.3699227799227799,prior,0.5665117102749203,1.5067795818587442,0.06593358244281017,595.1024781693235
0.018200772200772205,0.23108108108108108,prior,0.5204521882167096,1.4186626773854267,0.07799869162384104,580.7514880642046
0.03540154440154441,0.5255212355212355,prior,0.5978183891604764,1.5654679002978695,0.05873661914078632,604.8568529182177
0.028521235521235526,0.25501930501930503,prior,0.42199066358461357,1.222755916538729,0.110710950152619,550.0733502419249
0.013613899613899614,0.17123552123552124,prior,0.5654967400566933,1.5048608309816074,0.06617993017484425,594.7862389443407
0.046868725868725876,0.4321621621621622,prior,0.48187314271837267,1.3431644955846005,0.08960935767293954,568.7312265532004
0.0441930501930502,0.20474903474903475,prior,0.2865319627849048,0.9345867088137986,0.1750006656435001,507.8678216571503
0.014760617760617763,0.21193050193050192,prior,0.5647678226752221,1.5034822192959083,0.06635736934115632,594.5591265979355
0.04304633204633205,0.357953667953668,prior,0.42675810901022987,1.2324905820411496,0.10888294128188258,551.55876648318
0.05145559845559846,0.2502316602316602,prior,0.3036401337929992,0.972276635316222,0.16545647212203918,513.1982980034649
0.042281853281853285,0.2286872586872587,prior,0.3157805745218528,0.9987857506237446,0.15894924511373804,516.9809543790861
0.04266409266409267,0.2622007722007722,prior,0.3436754558631345,1.0589677072789598,0.14480724338586293,525.6722987140593
0.03616602316602317,0.3507722007722007,prior,0.44900504938957475,1.2775728096174284,0.10070004642866315,558.4903542849304
0.03693050193050194,0.13532818532818533,prior,0.26387077084507987,0.8840496200221019,0.18833471376924865,500.80716347473106
0.028903474903474908,0.23826254826254825,prior,0.4060227099968057,1.1899583403773244,0.1170313831958747,545.098137002673
0.03998841698841699,0.4752509652509652,prior,0.5395384817079923,1.4554381931791223,0.07277399467330209,586.6982976878613
0.011702702702702704,0.3124710424710425,prior,0.667594168931058,1.6929365038766226,0.04523377702089054,626.5972331983049
0.03998841698841699,0.4154054054054054,prior,0.4877968296786647,1.354860106547144,0.08773106598866587,570.5768986130523
0.04610424710424711,0.3196525096525097,prior,0.3825218672311756,1.1411399161072002,0.1269058514281009,537.7758647141052
0.03807722007722008,0.16166023166023166,prior,0.2791167456246208,0.91812766750752,0.17927601574937146,505.5574262526984
0.014378378378378378,0.3914671814671815,prior,0.6636283602320519,1.6858110343613677,0.045916100887503586,625.3615868247645
0.01093822393822394,0.2574131274131274,prior,0.6582371485942045,1.67610189489357,0.046859117834165576,623.6818207001493
0.025081081081081084,0.33880308880308885,prior,0.513205463910188,1.4046009505817376,0.08006998690623812,578.4935908006164
0.030432432432432436,0.3411969111969112,prior,0.47413363558131044,1.3278264436235312,0.0921177244868977,566.3197905378179
0.050691119691119696,0.2693822393822394,prior,0.323353131841308,1.0152226733016116,0.15499984747575257,519.3403730249114
0.02278764478764479,0.32683397683397686,prior,0.5262574827353119,1.4298880332421215,0.07637457856236157,582.5602720131234
0.055660231660231665,0.15926640926640925,prior,0.2081748271946075,0.7567491575196502,0.22460007904622376,483.4537064585461
0.023169884169884174,0.1496911196911197,prior,0.4009549603466532,1.1794867689995454,0.11910220107990743,543.5191535083883
0.026610038610038612,0.4321621621621622,prior,0.569049769999004,1.511573198697058,0.0653212370515649,595.8932738258762
0.020494208494208497,0.3076833976833977,prior,0.5382110697191563,1.4528926195598064,0.07312678522662369,586.2847094553753
0.023169884169884174,0.15926640926640925,prior,0.4075240055914443,1.1930546677413623,0.11642398187533348,545.5659029989482
0.01896525096525097,0.42258687258687255,prior,0.6269138653281627,1.6191686191949748,0.05270549395328883,613.9222724433808
0.03616602316602317,0.08266409266409266,prior,0.2248485457143948,0.7953321721409831,0.2132101518965912,488.64881832250757
0.013231660231660232,0.14011583011583012,prior,0.5580434359391058,1.4907393980636243,0.06801496400034551,592.4639766006984
0.05336679536679537,0.15208494208494208,prior,0.20743415172437774,0.7550256293896656,0.22511680220002334,483.22293058703497
0.024698841698841702,0.11617760617760618,prior,0.3586961890129911,1.0909634012453369,0.13764449357400504,530.3523818580569
0.03425482625482626,0.582972972972973,prior,0.6491738807655103,1.6597205930120826,0.04848533731925342,620.8579341047728
0.021640926640926643,0.15687258687258687,prior,0.4256645069533688,1.2302598708707133,0.1092999031706578,551.2180275524305
0.04113513513513514,0.3651351351351352,prior,0.4399206386977501,1.2592317016878596,0.10397332706561269,555.6598801044896
0.023552123552123556,0.2741698841698842,prior,0.48233582600408464,1.3440793738990853,0.08946136058316012,568.875387042896
0.017054054054054055,0.48003861003861004,prior,0.6803649706395191,1.7157870199480774,0.04310051536638754,630.5762942211469
0.007498069498069498,0.5063706563706564,prior,0.8113017800898406,1.942085451169213,0.026063378239999324,671.3729150467515
0.03578378378378379,0.16405405405405404,prior,0.2953821616308839,0.9541331460196684,0.17000812494642953,510.62532130958846
0.02278764478764479,0.25501930501930503,prior,0.477424701935292,1.3343566010126755,0.09104350798199706,567.3452041454882
0.0311969111969112,0.4106177606177607,prior,0.5239789314418822,1.425486293713123,0.07700833966639442,581.8503326649754
0.025463320463320466,0.08505791505791506,prior,0.3271931828218357,1.0235293393336469,0.15302881759746273,520.5368364522797
0.01590733590733591,0.3699227799227799,prior,0.6317787021596208,1.6280700729641389,0.05175501419559686,615.4380334003234
0.04495752895752896,0.4872200772200772,prior,0.5361004120283448,1.4488413181539486,0.07369095102953682,585.6270815364871
0.025463320463320466,0.19277992277992279,prior,0.4047590706857353,1.1873501039664713,0.11754477624075022,544.7044187346742
0.032343629343629346,0.07548262548262548,prior,0.24903695608059095,0.8505811617352648,0.1975010288492826,496.18531940441477
0.06406949806949808,0.21432432432432433,prior,0.24420806254081734,0.8396187872783093,0.2005610809978124,494.6807574743022
0.047250965250965254,0.18081081081081082,prior,0.2532529886388614,0.8601250958324919,0.1948600444124048,497.4989292471338
0.03616602316602317,0.4656756756756757,prior,0.5450721223932233,1.4660307403075923,0.07131995621512721,588.4224411259688
0.02775675675675676,0.2526254826254826,prior,0.4267002242006842,1.2323725441204971,0.10890497609512051,551.5407310305329
0.06598069498069499,0.19038610038610038,prior,0.21843012346597807,0.780528710955449,0.21753986737984593,486.6489991741218
0.01896525096525097,0.23586872586872587,prior,0.5125328589392166,1.4032930286266192,0.08026473810187962,578.2840239868126
0.05298455598455599,0.0706949806949807,prior,0.13286693766056973,0.5771576324810663,0.2819164873485982,459.9896597371212
0.032343629343629346,0.32204633204633204,prior,0.44666830259137885,1.2728638946464306,0.10153317161609215,557.762282679309
0.022023166023166025,0.23586872586872587,prior,0.4733071923981375,1.3261847517483298,0.09238925438205142,566.062291601351
0.03272586872586873,0.19038610038610038,prior,0.3382832121280057,1.0474121471873963,0.14745476583365213,523.9922110138563
0.027374517374517376,0.108996138996139,prior,0.3229735347670719,1.0144005028569394,0.15519584223398541,519.2221001116709
0.09464864864864866,0.17841698841698841,prior,0.18521079792601552,0.7029260758309689,0.24105090992138312,476.29869177144786
0.0633050193050193,0.3914671814671815,prior,0.41503924856443525,1.2085145829899306,0.11342469494605234,547.9074639340931
0.02087644787644788,0.4584942084942085,prior,0.6315564537623845,1.6276638912457293,0.05179808677837172,615.3687863823976
0.01896525096525097,0.3244401544401544,prior,0.5667905158160244,1.507306471401499,0.06586605979466176,595.1893469726206
0.020494208494208497,0.34359073359073355,prior,0.5612312491589967,1.4967859636237943,0.06722447986836638,593.4572191253995
0.011702702702702704,0.24783783783783783,prior,0.6389636359120773,1.6411767136798026,0.0503803690225717,617.6766782793807
0.018200772200772205,0.2861389961389962,prior,0.553348814403765,1.481816273937491,0.06919459384529164,591.0012504543914
0.009409266409266408,0.24544401544401545,prior,0.6855891284366176,1.7250929622533837,0.042255360326249436,632.2040105652069
0.048397683397683404,0.48003861003861004,prior,0.5218331777666992,1.4213361815067689,0.07760952488916806,581.1817697189324
0.028138996138996144,0.3507722007722007,prior,0.4975165597187154,1.3739688289009466,0.08472567986304008,573.6053223438263
0.024698841698841702,0.08505791505791506,prior,0.33662771005135333,1.043856977153906,0.14827578287630144,523.4763981512953
0.014378378378378378,0.21911196911196912,prior,0.5752581818880644,1.5232722250925206,0.0638453064959768,597.8276590215324
0.033490347490347495,0.12575289575289575,prior,0.28021564996758935,0.920571570740165,0.1786370752768182,505.89981724261105
0.01934749034749035,0.24544401544401545,prior,0.5132313875329033,1.4046513511857772,0.0800624893486323,578.5016679502796
0.01590733590733591,0.5327027027027027,prior,0.7210772239710584,1.7876817559679048,0.036913683399754704,643.2612097089719
0.026610038610038612,0.2741698841698842,prior,0.45282188891012265,1.2852511591785805,0.09935226570652289,559.6795856044171
0.052220077220077224,0.29810810810810806,prior,0.3459965834507152,1.0639305096444656,0.1436800902938838,526.3955037659915
0.011320463320463322,0.3028957528957529,prior,0.6703079017384077,1.6978042440732124,0.04477235731773366,627.4427641748746
0.009791505791505794,0.46328185328185334,prior,0.7615849020044422,1.8578217113307032,0.03159716844096433,655.8823846726143
0.06215830115830116,0.31486486486486487,prior,0.3432516217506274,1.0580607705184286,0.14501386889038193,525.5402426508825
0.029667953667953672,0.17123552123552124,prior,0.34791036086207183,1.068017230969876,0.14275636963271315,526.9917887352335
0.0376949806949807,0.2334749034749035,prior,0.3422915407060199,1.0560055085772733,0.14548284908682307,525.2411055136396
0.018200772200772205,0.187992277992278,prior,0.494707002505101,1.3684557025820998,0.08558473935250815,572.7299348892759
0.021640926640926643,0.187992277992278,prior,0.44623769395539314,1.2719954793505859,0.1016873627379149,557.6281158447856
0.052220077220077224,0.45131274131274135,prior,0.48794668750588954,1.3551554920052116,0.08768401087514915,570.6235905477398
0.05030888030888032,0.357953667953668,prior,0.40580700618517473,1.1895132465934553,0.1171188807509786,545.0309291132286
0.012467181467181468,0.2861389961389962,prior,0.6420617496079983,1.6468135918341498,0.04979818338460906,618.6419726855734
0.007115830115830116,0.3531660231660232,prior,0.7713190561620987,1.8744754477609327,0.030432461508386688,658.9153025961152
0.03884169884169884,0.4154054054054054,prior,0.4920687547919295,1.363271055878854,0.08639855025379267,571.9079231719436
0.022405405405405407,0.3244401544401544,prior,0.5284925356283496,1.4342005334333965,0.07575752244483752,583.2566583523447
0.05107335907335908,0.38428571428571434,prior,0.4282959044402315,1.2356250211665085,0.10829898981093644,552.0379049113156
0.01590733590733591,0.4082239382239382,prior,0.6527901190564296,1.666265638330422,0.047830258758083555,621.9846631200054
0.026610038610038612,0.15926640926640925,prior,0.3682925208454817,1.111257091052222,0.13322885166735127,533.3423578069923
0.01093822393822394,0.1042084942084942,prior,0.5936973451390704,1.557796800056162,0.05964071240844643,603.5728391175704
0.028521235521235526,0.3699227799227799,prior,0.5092882072052908,1.3969769370402003,0.0812102532923416,577.2730720088638
0.024698841698841702,0.25501930501930503,prior,0.45715555668799035,1.2939494600559884,0.09784143931092681,561.0298476266859
0.03272586872586873,0.48003861003861004,prior,0.57154026929054,1.516270808653403,0.06472544489446252,596.6692508463166
0.025463320463320466,0.2238996138996139,prior,0.42716699384641743,1.233324264558495,0.10872740426097188,551.686164727366
0.07630115830115831,0.2837451737451737,prior,0.2984270570327963,0.9608336663410992,0.1683179040001313,511.5740342321572
0.01896525096525097,0.3411969111969112,prior,0.5770554779278529,1.5266519544243864,0.06342379025166195,598.3876513212871
0.013231660231660232,0.16644787644787645,prior,0.5707872563381107,1.5148511111395575,0.06490505675164149,596.434630925257
0.022405405405405407,0.1042084942084942,prior,0.38009859804188534,1.1360682922493277,0.1279639919947299,537.0208349047731
0.01628957528957529,0.3364092664092664,prior,0.6081502601517784,1.5846287543097695,0.05652535392898056,608.0760043930452
0.03807722007722008,0.4752509652509652,prior,0.5459848909883601,1.4677749880291395,0.07108267684047392,588.7068368923973
0.022405405405405407,0.3316216216216217,prior,0.5333314683757343,1.443519565417865,0.07443708249316444,584.7643482473742
0.03922393822393823,0.13293436293436295,prior,0.2478872675681818,0.847974199574275,0.19822616976166585,495.8271053429509
0.02928571428571429,0.2286872586872587,prior,0.3954858574925698,1.1681516897944693,0.12137279167007092,541.8151184373419
0.03540154440154441,0.2334749034749035,prior,0.3555133405530398,1.0842072490092796,0.13913645914679074,529.3606862278433
0.03807722007722008,0.2502316602316602,prior,0.3544917179792647,1.0820359929919843,0.13961826747072364,529.0423742959721
0.05986486486486487,0.45131274131274135,prior,0.4763092439339281,1.3321446244374564,0.09140633449698105,566.9976554514305
0.030050193050193054,0.35555984555984554,prior,0.4878649156665345,1.3549943141497325,0.08770968428753556,570.598112496622
0.019729729729729733,0.1496911196911197,prior,0.448113917940143,1.2757777631135985,0.10101704518985866,558.2127001096006
0.03501930501930502,0.4776447876447877,prior,0.5596486231096209,1.4937853435071442,0.06761586677016523,592.9641126023663
0.03310810810810811,0.3005019305019305,prior,0.42456554552237874,1.2280168382249175,0.10972032355067096,550.8756187753243
0.030432432432432436,0.345984555984556,prior,0.47787586219140166,1.3352508764092452,0.09089712523298094,567.4857743486064
0.03616602316602317,0.14011583011583012,prior,0.2728820822162191,0.9042307058038592,0.1829365407483295,503.6148617430267
0.023169884169884174,0.5183397683397684,prior,0.6538632022711107,1.6682055352693268,0.04763746623104098,622.3190088949441
0.030432432432432436,0.24065637065637066,prior,0.3955468767693959,1.1682783528470733,0.1213472521073124,541.8341305112589
0.048397683397683404,0.3794980694980695,prior,0.43023390031882586,1.2395713036593434,0.10756700008397485,552.6417357466056
0.021640926640926643,0.06590733590733591,prior,0.36552749879360524,1.1054214959491007,0.13448849680588987,532.4808463901616
0.022023166023166025,0.3818918918918919,prior,0.5707797377241671,1.5148369330596607,0.06490685242909805,596.432288314012
0.01896525096525097,0.12096525096525096,prior,0.44214454731524966,1.2637303172900145,0.10316341977811522,556.352794167386
0.017054054054054055,0.31007722007722005,prior,0.5828515464491775,1.537529677599889,0.06208182663416728,600.1935606812017
0.0311969111969112,0.3866795366795367,prior,0.5050717687714432,1.3887526029993273,0.08245399620128396,575.9593357055102
0.04037065637065638,0.17841698841698841,prior,0.28092197480950276,0.9221415255308092,0.17822737960958246,506.1198903211916
0.033872586872586874,0.29332046332046335,prior,0.4140516876378417,1.206486805532538,0.11381492178393249,547.59976475589
0.07477220077220079,0.2957142857142857,prior,0.3112778738079018,0.9889766292424037,0.16133728814226694,515.5780259398688
0.04916216216216217,0.11617760617760618,prior,0.1875500828696025,0.7084457480574446,0.23933424569303213,477.0275541994176
0.013613899613899614,0.46328185328185334,prior,0.709690228317039,1.767717006723853,0.03855411270304515,639.713307892897
0.051837837837837845,0.2286872586872587,prior,0.2826978904583789,0.9260858557507262,0.1772006819703732,506.67322102819145
0.02087644787644788,0.3316216216216217,prior,0.5493564935945286,1.4742106279601976,0.0702124446034712,589.7573435732604
0.02125868725868726,0.34359073359073355,prior,0.553069158911125,1.4812840325980048,0.06926545079733315,590.9141168275455
0.013996138996138996,0.4201930501930502,prior,0.6833381906307154,1.72108624325395,0.04261758761167611,631.5026748861497
0.06750965250965252,0.3316216216216217,prior,0.3527711563663868,1.0783763262984107,0.1404329237174879,528.5062905161523
0.07400772200772202,0.32204633204633204,prior,0.33756556803822046,1.0458714453792295,0.14781019474549512,523.7686111419669
0.043428571428571434,0.4752509652509652,prior,0.5293792972214979,1.435910099774347,0.07551396210098982,583.5329509902228
0.052220077220077224,0.12814671814671813,prior,0.18852068676450628,0.7107334664871936,0.23862470848760847,477.32996999248957
