time_year,scenario,CDR,cycles,R_env,qmax_over_qu,epsilon_p_raw,epsilon_p_eff,eta_eff,cb_eff,Delta_tan_phi_eff,Dcp,Dphip,qu,qu_no_cyclic_damage,FS,pf,beta,pf_life
44.0,C1,0.07073415225557265,2000.0,1.0,0.6553670761277863,1.2989595969900404e-05,1.2988658628313443e-05,0.44544474640315335,41.42448226996143,0.06034273439944148,0.9998960961293546,0.9999285649291505,861.869722481676,861.8790542945072,0.9072312868228168,0.7492738581216274,-0.6722064368250232,0.7641333333333333
44.5,C1,0.07618322121561293,2000.0,1.0,0.6580916106078064,1.2989595969900404e-05,1.2988658628313443e-05,0.4427275844672273,41.13402815447314,0.06002971972433283,0.9998960961293546,0.9999285649291505,861.2820890290147,861.2913655901459,0.9066127252936997,0.7506938017845295,-0.6766746617030572,0.7641333333333333
45.0,C1,0.08499999999999998,2000.0,1.0,0.6625,1.3015355430203671e-05,1.3014414367364945e-05,0.44004819775484616,40.84786536394314,0.05972076596005015,0.9998958901048723,0.9999284232827149,860.7017914676641,860.7110317634082,0.9060018857554358,0.7520927591889879,-0.6810900989347985,0.7641333333333333
45.5,C1,0.09381677878438703,2000.0,1.0,0.6669083893921935,1.3244455847189308e-05,1.3243481363826025e-05,0.4374060610976366,40.565870764220755,0.05941576451088237,0.9998940577613648,0.9999271635052053,860.1286323551293,860.1379803672592,0.9053985603738203,0.753471306026811,-0.6854541435019598,0.7641333333333333
46.0,C1,0.0992658477444273,2000.0,1.0,0.6696329238722136,1.3712671271578383e-05,1.3711626672664456e-05,0.43480065662835526,40.28796953011978,0.05911465465127147,0.9998903130026773,0.9999245888968605,859.5625165344846,859.5721388429937,0.904802648983668,0.7548297686553275,-0.6897674159046406,0.7641333333333333
46.5,C1,0.09926584774442734,2000.0,1.0,0.6696329238722136,1.418088669596746e-05,1.4179769546041054e-05,0.43223147367938547,40.014176112297264,0.058817465366623786,0.999886568277496,0.9999220143085389,859.0035410539579,859.0134345647137,0.9042142537410083,0.756168011885018,-0.6940290737471027,0.7641333333333333
47.0,C1,0.09381677878438704,2000.0,1.0,0.6669083893921935,1.4409987112953098e-05,1.440883357602507e-05,0.4296980086826444,39.74450385377394,0.05852422465230382,0.9998847359748001,0.999920754555418,858.4517990428385,858.4617948815109,0.9036334726766722,0.7574859121334253,-0.6982383036882721,0.7641333333333333
47.5,C1,0.08499999999999999,2000.0,1.0,0.6625,1.4435746573256365e-05,1.4434588908601718e-05,0.4271997650708821,39.478878248088655,0.05823487152872478,0.9998845299559099,0.9999206129123244,857.9071903026668,857.9171471574534,0.9030602003185966,0.7587838081016064,-0.702395767978513,0.7641333333333333
48.0,C1,0.07618322121561294,2000.0,1.0,0.6580916106078065,1.4435746573256365e-05,1.4434588908601718e-05,0.42473625318035285,39.21718162306848,0.05794930065347776,0.9998845299559099,0.9999206129123244,857.3695180739016,857.3794188094715,0.9024942295514754,0.7600622656430582,-0.7065028697481623,0.7641333333333333
48.5,C1,0.07073415225557272,2000.0,1.0,0.6553670761277863,1.4435746573256365e-05,1.4434588908601718e-05,0.42230699015483963,38.95934607683441,0.05766745652114391,0.9998845299559099,0.9999206129123244,856.8386920037753,856.8485373432308,0.901935465267132,0.7613215941852806,-0.710560203391846,0.7641333333333333
49.0,C1,0.07073415225557265,2000.0,1.0,0.6553670761277863,1.4435746573256365e-05,1.4434588908601718e-05,0.4199114998510125,38.70531283669745,0.057389292474986114,0.9998845299559099,0.9999206129123244,856.3146397284933,856.3244303870821,0.9013838312931508,0.7625620586325572,-0.7145682284160577,0.7641333333333333
49.5,C1,0.07618322121561293,2000.0,1.0,0.6580916106078064,1.4435746573256365e-05,1.4434588908601718e-05,0.41754931274510304,38.45502405494016,0.057114762410460686,0.9998845299559099,0.9999206129123244,855.7972890390299,855.8070257241693,0.9008392516200315,0.7637839218967966,-0.7185274055032851,0.7641333333333333
50.0,C1,0.08499999999999996,2000.0,1.0,0.6625,1.4461506033559632e-05,1.4460344233804266e-05,0.4152199658408763,38.208414921343426,0.056843812716840345,0.9998843239371213,0.9999204712692913,855.2865506344765,855.2962513227749,0.9003016322468174,0.7649874854772827,-0.7224383285796064,0.7641333333333333
0.0,C2,0.16,20000.0,1.0,0.7,0.0,0.0,0.92,95.39932470617993,0.11178947055281566,1.0,1.0,944.8336149185893,944.8336149185893,0.9945616999143045,0.5279503731974511,-0.0701186111499833,0.7681416666666666
0.5,C2,0.16618033988749897,20000.0,1.0,0.7030901699437495,3.085168481614246e-05,3.0846397495567503e-05,0.9106853546561176,94.26614195899307,0.11080788494411978,0.9997532592655387,0.9998303592044017,943.6694689750609,943.7101235719426,0.993336283131643,0.5311637123261711,-0.0781954574970483,0.7681416666666666
1.0,C2,0.17175570504584947,20000.0,1.0,0.7058778525229248,6.615474598609213e-05,6.613043832883081e-05,0.9015002057568354,93.14729405860665,0.10983588184894946,0.9994710964122099,0.9996363487263502,942.4909864672749,942.5775754658829,0.9920957752287104,0.5344185929216533,-0.0863819260330454,0.7681416666666666
1.5,C2,0.17618033988749895,20000.0,1.0,0.7080901699437495,0.00010521965448935933,0.00010515817191998011,0.8924427529835647,92.0431269702815,0.10887379850764682,0.9991590883891458,0.9994217972780964,941.3002861190681,941.4370649809753,0.9908424064411243,0.5377090122045664,-0.09466366986820564,0.7681416666666666
2.0,C2,0.17902113032590308,20000.0,1.0,0.7095105651629515,0.00014680747790804234,0.00014668780723242625,0.8835112210465655,90.95436234979267,0.10792228299718878,0.9988271858268889,0.9991935424220729,940.1001161583449,940.2896326818948,0.989579069640363,0.5410271997000575,-0.1030218863240759,0.7681416666666666
2.5,C2,0.18000000000000002,20000.0,1.0,0.71,0.00018928422497109065,0.00018908531711916865,0.8747038593369854,89.88196295242307,0.1069821888877189,0.9984884609906047,0.998960571336447,938.893631802168,939.1362676245454,0.9883090861075452,0.5443642327858347,-0.11143483917131229,0.7681416666666666
3.0,C2,0.17902113032590308,20000.0,1.0,0.7095105651629515,0.00023087204838977366,0.00023057617975386633,0.8660189415837336,88.8269387092101,0.10605441912625602,0.9981570908083677,0.9987326347978307,937.6840585679264,937.977909567426,0.9870358511241331,0.5477109714566729,-0.11988019037184516,0.7681416666666666
3.5,C2,0.17618033988749895,20000.0,1.0,0.7080901699437495,0.00026993695689304085,0.0002695325504133716,0.8574547655151271,87.7901413384046,0.10513975748246886,0.9978460626561494,0.9985186692278748,936.4743245857189,936.815451091199,0.9857624469323357,0.5510590817456557,-0.12833756728788379,0.7681416666666666
4.0,C2,0.17175570504584947,20000.0,1.0,0.7058778525229248,0.00030524001806299053,0.0003047229834752108,0.8490096525252394,86.77209938384689,0.10423873022128338,0.9975651851142225,0.9983254272550695,935.266755761713,935.6497396302573,0.9844913218544347,0.5544018866296138,-0.13679071027901774,0.7681416666666666
4.5,C2,0.16618033988749897,20000.0,1.0,0.7030901699437495,0.000336091702879133,0.0003354649409010657,0.8406819473448888,85.77293167127232,0.10335153023325731,0.9973198784286873,0.9981566438966812,934.0629057696888,934.4815794199259,0.9832241113365144,0.5577348433704838,-0.14522869184419798,0.7681416666666666
5.0,C2,0.16000000000000003,20000.0,1.0,0.7,0.00036238195327169205,0.00036165337213516223,0.8324700177172,84.79235112827905,0.10247801498123088,0.9971109543705878,0.9980128833888383,932.8635475329103,933.3117333627807,0.9819616289820108,0.5610555720384638,-0.15364601125314561,0.7681416666666666
5.5,C2,0.1538196601125011,20000.0,1.0,0.6969098300562505,0.00038449869462471673,0.00038367853386074953,0.8243722540776766,83.82974296437881,0.10161776654036588,0.9969352776080518,0.9978919930378326,931.6688020303262,932.1409248174299,0.9807040021371854,0.5643635015211412,-0.1620417240987062,0.7681416666666666
6.0,C2,0.14824429495415056,20000.0,1.0,0.6941221474770752,0.000403179427304792,0.00040227769848363403,0.8163870692387214,82.88428169886944,0.10077018534224536,0.9967869513365317,0.9977899184928011,930.478342999518,930.9698393129554,0.9794508873679136,0.5676593033517126,-0.17041803045113754,0.7681416666666666
6.5,C2,0.14381966011250108,20000.0,1.0,0.6919098300562505,0.00041935290437907717,0.0004183774374755544,0.8085128980785427,81.95504675299233,0.09993458449942365,0.9966585755260008,0.9977015695395345,929.2916048693927,929.7991261920878,0.9782016893362029,0.5709443153122409,-0.17877882910888918,0.7681416666666666
7.0,C2,0.14097886967409695,20000.0,1.0,0.6904894348370485,0.0004340180674185916,0.0004329732382801987,0.800748197234385,81.04110630021569,0.09911025917173713,0.996542206079845,0.9976214803606901,928.1079372592396,928.6294001860556,0.9769557234307785,0.5742201124766326,-0.18712863776921723,0.7681416666666666
7.5,C2,0.14,20000.0,1.0,0.69,0.0004481817582632959,0.000447067681165183,0.7930914448000254,80.14155811005762,0.09829652090427606,0.9964298467568838,0.9975441483037307,926.9266831179244,927.4612429239291,0.9757122980188678,0.5774882896286915,-0.19547204456331574,0.7681416666666666
8.0,C2,0.14097886967409695,20000.0,1.0,0.6904894348370485,0.00046284692130281035,0.00046165880738288976,0.7855411400274747,79.2555359129206,0.09749270339736028,0.9963135412758387,0.9974640974066977,925.7471940714296,926.2952043791626,0.9744707306015048,0.5807504175805887,-0.2038135997608501,0.7681416666666666
8.5,C2,0.14381966011250105,20000.0,1.0,0.6919098300562505,0.0004790203983770955,0.00047774787623353966,0.7780958030328262,78.38220319873531,0.09669815769878495,0.996185311471109,0.9973758358349175,924.5688223013793,925.1318042559272,0.9732303392646098,0.5840080644593507,-0.212157872971295,0.7681416666666666
9.0,C2,0.14824429495415054,20000.0,1.0,0.6941221474770752,0.0004977011310571708,0.0004963275175022408,0.770753974506194,77.52075958701593,0.09591225798523226,0.9960372523491288,0.9972739211734158,923.3909356732569,923.9715333177198,0.9719904586034283,0.5872627527219206,-0.22050934586540655,0.7681416666666666
9.5,C2,0.15381966011250106,20000.0,1.0,0.6969098300562505,0.0005198178724101954,0.0005183195882579139,0.7635142154256829,76.67047763925807,0.09513443339481824,0.9958620283899,0.9971533018158991,922.2129904969881,922.8148546606251,0.9707505163126191,0.5905157572110278,-0.22887189469739272,0.7681416666666666
10.0,C2,0.16,20000.0,1.0,0.7,0.0005461081228027544,0.0005444546129098537,0.7563751067753361,75.83077269177404,0.0943642286428202,0.9956538351259077,0.9970099786732831,921.0346682098509,921.662204933521,0.9695101770630009,0.5937677277069108,-0.23724781421229915,0.7681416666666666
10.5,C2,0.16618033988749897,20000.0,1.0,0.7030901699437495,0.0005769598076188968,0.0005751144052564383,0.7493352492670035,75.00129013273629,0.09360138063348697,0.9954096527547827,0.9968418681937957,919.8560477734178,920.5139955074093,0.9682695239720187,0.5970182149574346,-0.24563657971056582,0.7681416666666666
11.0,C2,0.17175570504584947,20000.0,1.0,0.7058778525229248,0.0006122628687888464,0.000610184995436449,0.7423932630660761,74.18198064984823,0.09284588602240994,0.9951304150967883,0.9966496076573054,918.6777581570763,919.3706135959739,0.9670292191127119,0.6002652545447745,-0.2540337415844412,0.7681416666666666
11.5,C2,0.17618033988749895,20000.0,1.0,0.7080901699437495,0.0006513277772921136,0.0006489766309210931,0.735547787521035,73.37313083343884,0.09209803138979361,0.9948216411200796,0.9964369911638271,917.5010477374987,918.2324233293764,0.965790576565788,0.6035051828092926,-0.26243040459048944,0.7681416666666666
12.0,C2,0.17902113032590308,20000.0,1.0,0.7095105651629515,0.0006929156007107966,0.0006902550328833257,0.7287974808967583,72.57532673342273,0.09135836586518646,0.9944931781761033,0.9962107945450627,916.3277254933971,917.0997667832177,0.9645555005193653,0.6067328079526335,-0.2708136198134291,0.7681416666666666
12.5,C2,0.18000000000000002,20000.0,1.0,0.71,0.000735392347773845,0.0007323960592163725,0.722141020111538,71.78934847861147,0.09062761338184781,0.9941579629788515,0.9959799239018983,915.1599674441784,915.972964964513,0.9633262815201877,0.6099419519885432,-0.2791677446144048,0.7681416666666666
13.0,C2,0.17902113032590308,20000.0,1.0,0.7095105651629515,0.000776980171192528,0.0007736359230560119,0.7155771004777501,71.01601714686142,0.0899065417813168,0.9938300255659764,0.9957540420995693,914.0000265018783,914.852318756455,0.9621052910546087,0.6131262556418986,-0.2874765058119273,0.7681416666666666
13.5,C2,0.17618033988749895,20000.0,1.0,0.7080901699437495,0.0008160450796957952,0.0008123566273187598,0.7091044354461331,70.25603162333377,0.08919582086726226,0.9935222188543493,0.9955420050406832,912.8499171897881,913.7381098236613,0.9608946496734612,0.6162800473876135,-0.2957252595124599,0.7681416666666666
14.0,C2,0.17175570504584947,20000.0,1.0,0.7058778525229248,0.0008513481408657448,0.0008473341760071495,0.7027217563536194,69.50983668163234,0.08849590534554101,0.9932442499725795,0.9953505045571324,911.7111553640932,912.6306014795367,0.9596959530148349,0.6193990555909035,-0.3039028731281966,0.7681416666666666
14.5,C2,0.16618033988749897,20000.0,1.0,0.7030901699437495,0.0008821998256818872,0.000877890160093766,0.6964278121746739,68.77755277089283,0.08780696998692984,0.9930014832017285,0.9951832420844389,910.5846139990546,911.5300395173117,0.9585101199990048,0.6224807971211928,-0.31200278635936046,0.7681416666666666
15.0,C2,0.16000000000000003,20000.0,1.0,0.7,0.0009084900760744462,0.0009039201645257554,0.6902213692760881,68.05897746003265,0.0871289068737503,0.9927947220663791,0.99504077684959,909.4705171912083,910.4366530062536,0.9573373865170614,0.6255245841633617,-0.32002308381978234,0.7681416666666666
15.5,C2,0.15381966011250106,20000.0,1.0,0.6969098300562505,0.0009306068174274708,0.0009258120851302165,0.684101211175185,67.35364625634176,0.08646137513436276,0.9926208638253307,0.9949209756168348,908.3685511684625,909.3506550544864,0.9561774222825922,0.6285312103952406,-0.3279657234693266,0.7681416666666666
16.0,C2,0.14824429495415056,20000.0,1.0,0.6941221474770752,0.000949287550107546,0.0009442987341867071,0.678066138301384,66.66092482857961,0.08580387941202182,0.9924740728118485,0.9948198206074357,907.2780394933795,908.2722435397952,0.955029515256189,0.6315024635956734,-0.33583529502076576,0.7681416666666666
16.5,C2,0.14381966011250108,20000.0,1.0,0.6919098300562505,0.0009654610271818311,0.0009603010778768439,0.6721149677610813,65.98010062635484,0.08515584916698538,0.9923470256544976,0.9947322674926584,906.1981203396406,907.2016018097344,0.9538927582522533,0.6344406357591971,-0.34363775374394306,0.7681416666666666
17.0,C2,0.14097886967409695,20000.0,1.0,0.6904894348370485,0.0009801261902213456,0.0009748085814472939,0.6662465331057994,65.31044962274592,0.08451669717451595,0.9922318605135192,0.994652899708556,905.1278776140972,906.1388993523057,0.9527661869622076,0.6373481622148357,-0.35137947891105115,0.7681416666666666
17.5,C2,0.14,20000.0,1.0,0.69,0.00099428988106605,0.0009888177600606651,0.6604596841035588,64.6512689772786,0.0838858485720583,0.992120663917849,0.9945762641752796,904.0664066016104,905.0842924384165,0.9516488490543268,0.6402274412411505,-0.35906679991560275,0.7681416666666666
18.0,C2,0.14097886967409695,20000.0,1.0,0.6904894348370485,0.0010089550441055644,0.0010033206173230768,0.6547532865134293,64.00188222472998,0.08326274578719524,0.9920055619202024,0.994496934252448,903.0128259394344,904.0379247372842,0.950539816778352,0.6430808005772515,-0.3667059084477441,0.7681416666666666
18.5,C2,0.14381966011250105,20000.0,1.0,0.6919098300562505,0.0010251285211798496,0.0010193123554209193,0.6491262218632152,63.36163440099956,0.08264684450296088,0.9918786588928727,0.9944094675592375,901.9662696137334,902.9999279059002,0.949438178540772,0.6459105182897633,-0.37430291523482884,0.7681416666666666
19.0,C2,0.14824429495415054,20000.0,1.0,0.6941221474770752,0.001043809253859925,0.0010377795992296713,0.6435773872302307,62.72989725206995,0.08203761860834197,0.9917321315967806,0.9943084706769857,900.9258988803194,901.9704221536214,0.9483430514529678,0.6487187897600014,-0.3818637623721331,0.7681416666666666
19.5,C2,0.15381966011250106,20000.0,1.0,0.6969098300562505,0.0010659259952129497,0.0010596386290478977,0.638105695025124,62.10609898737571,0.08143458733717172,0.9915587203417396,0.9941889374607502,899.8909634250103,900.9495167829166,0.9472536457105372,0.6515075624971675,-0.3893937766524034,0.7681416666666666
20.0,C2,0.16,20000.0,1.0,0.7,0.0010922162456055088,0.0010856155499806108,0.6327100727787061,61.48978083445949,0.08083736704128913,0.9913526806117645,0.9940469047865004,898.8609171074951,899.9373107072488,0.9461693864289422,0.654278226114551,-0.3968968220720691,0.7681416666666666
20.5,C2,0.16618033988749892,20000.0,1.0,0.7030901699437495,0.0011230679304216513,0.0011160898660452622,0.6273894629317431,60.88066802556583,0.08024573683620598,0.9911110237109125,0.9938803078008681,897.8355642402834,898.9338929470365,0.945090067621351,0.6570312240377016,-0.4043742238205192,0.7681416666666666
21.0,C2,0.17175570504584947,20000.0,1.0,0.7058778525229248,0.001158370991591601,0.0011509482968408125,0.6221428226276722,60.2787315208976,0.07965969683863271,0.9908346736449762,0.9936897779721646,896.8151890084462,897.9393431045968,0.9440159884299434,0.6597657152251356,-0.4118238082156223,0.7681416666666666
21.5,C2,0.17618033988749895,20000.0,1.0,0.7080901699437495,0.0011974359000948682,0.00118950526249344,0.6169691235081974,59.684214034619316,0.07907949477217183,0.9905290921487468,0.9934790751696086,895.8006142137467,896.9537318189386,0.9429480149618387,0.6624794294443359,-0.41923945318911,0.7681416666666666
22.0,C2,0.17902113032590306,20000.0,1.0,0.7095105651629515,0.001239023723513551,0.0012305339509405466,0.6118673515117283,59.097601971634234,0.0785056035522686,0.9902040246238855,0.9932549141734008,894.7931508855582,895.977121201234,0.9418875272479561,0.665168816279206,-0.4266114350808559,0.7681416666666666
22.5,C2,0.18000000000000002,20000.0,1.0,0.71,0.0012815004705765993,0.0012724200453160294,0.6068365066746211,58.51954134163814,0.07793864717013398,0.9898722739761344,0.9930261208984618,893.7944331252668,895.0095652517664,0.9408362453950176,0.6678294987248868,-0.43392761945747216,0.7681416666666666
23.0,C2,0.17902113032590308,20000.0,1.0,0.7095105651629515,0.0013230882939952824,0.0013134104287767434,0.6018756029351822,57.950714416202054,0.07737928932080956,0.9895477252398521,0.9928022712643846,892.806170623695,894.0511102591179,0.9397959690775737,0.6704569405159836,-0.44117526457600287,0.7681416666666666
23.5,C2,0.17618033988749895,20000.0,1.0,0.7080901699437495,0.0013621532024985497,0.0013518968923055918,0.596983667940397,57.39170747111183,0.07682811204691167,0.989243098598767,0.9925921415386076,891.8298796521623,893.101795182331,0.9387682943706971,0.6730471623849945,-0.44834299543970874,0.7681416666666666
24.0,C2,0.17175570504584947,20000.0,1.0,0.7058778525229248,0.0013974562636684994,0.001386662844463634,0.5921597428553459,56.84290305725615,0.07628551512903964,0.9889680010307474,0.9924023634232039,890.8666607683633,892.161652016742,0.9377543797561719,0.6755973254836015,-0.45542244748090155,0.7681416666666666
24.5,C2,0.166180339887499,20000.0,1.0,0.7030901699437495,0.001428307948484642,0.0014170339802559394,0.5874028821752688,56.30442178257877,0.07575165977427936,0.988727741568112,0.9922366051396537,889.9170752907628,891.2307061441653,0.9367548160955398,0.6781060461613282,-0.4624091935600548,0.7681416666666666
25.0,C2,0.16000000000000003,20000.0,1.0,0.7,0.001454598198877201,0.0014429065162880695,0.5827121535402444,55.776122080394046,0.07522646530895538,0.9885231155926568,0.9920954209598183,888.9811395021941,890.3089766680704,0.9357696205286253,0.6805733960191358,-0.46930280864379237,0.7681416666666666
25.5,C2,0.15381966011250112,20000.0,1.0,0.6969098300562505,0.0014767149402302258,0.0014646660018129976,0.5780866375524433,55.25764838487077,0.0747096509286991,0.9883510525337075,0.9919766968915058,888.0584186057745,889.3964767343722,0.9347983353744994,0.6830006392423604,-0.4761061981304745,0.7681416666666666
26.0,C2,0.14824429495415056,20000.0,1.0,0.6941221474770752,0.001495395672910301,0.0014830408159655305,0.573525427595924,54.74850524865128,0.07420080234143683,0.988205777076345,0.991876451326104,887.1481755001598,888.4932138384288,0.9338401847370104,0.6853898291510991,-0.48282451632191475,0.7681416666666666
26.5,C2,0.14381966011250105,20000.0,1.0,0.6919098300562505,0.0015115691499845863,0.0014989463535463386,0.5690276296589329,54.248131444411754,0.07369943944340832,0.9880800415230822,0.9917896853163779,886.2495214430947,887.5991901188155,0.9328942330979945,0.6877434047838613,-0.48946406365803224,0.7681416666666666
27.0,C2,0.14097886967409695,20000.0,1.0,0.6904894348370485,0.0015262343130241008,0.0015133660940363357,0.5645923621586755,53.755954195363174,0.07320506640830246,0.9879660652349856,0.9917110310110434,885.361527450536,886.7144026384221,0.9319595025795115,0.6900638951276588,-0.49603146744526555,0.7681416666666666
27.5,C2,0.14,20000.0,1.0,0.69,0.0015403980038688051,0.0015272905241839419,0.5602187557685228,53.271415848612634,0.07271719664234819,0.9878560164488575,0.991635084358865,884.4832798878164,885.8388436533965,0.9310350314608593,0.692353772571083,-0.5025332709168129,0.7681416666666666
28.0,C2,0.14097886967409695,20000.0,1.0,0.6904894348370485,0.0015550631669083196,0.0015417056464737166,0.5559059532476209,52.793978198146824,0.072235357062255,0.9877421024950636,0.99155646749986,883.6138902691456,884.9725008704356,0.9301198844938374,0.6946154273207628,-0.5089758593878667,0.7681416666666666
28.5,C2,0.14381966011250102,20000.0,1.0,0.6919098300562505,0.0015712366439826048,0.001557600642620719,0.5516531092728688,52.32311857781735,0.07175908465977875,0.9876165092251438,0.9914697869645615,882.7524880086453,884.115357692909,0.9292131452722582,0.6968511863931393,-0.5153655125839762,0.7681416666666666
29.0,C2,0.14824429495415054,20000.0,1.0,0.6941221474770752,0.0015899173766626801,0.0015759561689174795,0.5474593902732326,51.858334214963655,0.07128793081090366,0.9874714941062701,0.9913696977933084,881.8982302459204,883.267393456272,0.9283139265746531,0.6990632882085817,-0.5217083305229601,0.7681416666666666
29.5,C2,0.153819660112501,20000.0,1.0,0.6969098300562505,0.0016120341180157049,0.0015976829626288313,0.5433239742663629,51.39916680400388,0.070821484786649,0.9872998723062817,0.9912512388041819,881.0503539030461,882.4285836532148,0.9274214251611012,0.7012537485840434,-0.5280098450259808,0.7681416666666666
30.0,C2,0.16,20000.0,1.0,0.7,0.001638324368408264,0.0016235027362900888,0.5392460506974834,50.945249314796975,0.07035941869115091,0.9870959584931308,0.9911104824442857,880.208274682013,881.5989001489729,0.9265350259810663,0.7034241078147079,-0.5342742797094269,0.7681416666666666
30.5,C2,0.16618033988749897,20000.0,1.0,0.7030901699437495,0.0016691760532244065,0.0016537926981107798,0.5352248202805197,50.49636501099413,0.06990154463232232,0.9868567946801833,0.9909453823543717,879.3717125492524,880.7783113872009,0.9256544342623709,0.705575113454325,-0.5405036085322739,0.7681416666666666
31.0,C2,0.17175570504584947,20000.0,1.0,0.7058778525229248,0.0017044791143943562,0.0016884402529791598,0.5312594948414366,50.052499217698184,0.06944786575573675,0.9865832951867618,0.9907565642558911,878.5408031734436,879.9667825868075,0.9247797928141511,0.7077064439031308,-0.5466967138966996,0.7681416666666666
31.5,C2,0.17618033988749898,20000.0,1.0,0.7080901699437495,0.0017435440228976236,0.0017267639684339009,0.5273492971637537,49.61386194214398,0.06899860009959907,0.986280865250269,0.9905477541636113,877.7161491242367,879.164275930121,0.9239117359202492,0.7098165903638043,-0.5528489898414464,0.7681416666666666
32.0,C2,0.17902113032590308,20000.0,1.0,0.7095105651629515,0.0017851318463163067,0.0017675444540067142,0.5234934608362083,49.18086590759735,0.06855416202210753,0.9859591496312304,0.9903256064764034,876.8987776319276,878.3707507427464,0.9230513448757133,0.7119029792073333,-0.5589526414088886,0.7681416666666666
32.5,C2,0.18000000000000002,20000.0,1.0,0.71,0.0018276085933793549,0.0018091771586344228,0.519691230102536,48.75405805095981,0.06811509862809897,0.9856308191429979,0.9900988678026624,876.0899997394155,877.5861636654595,0.9221999997257005,0.7139623436940571,-0.5649977234845344,0.7681416666666666
33.0,C2,0.17902113032590308,20000.0,1.0,0.7095105651629515,0.001869196416798038,0.001849919570946692,0.5159418597133413,48.33401801808174,0.06768199349261272,0.9853096156744885,0.9898770280692163,875.2911983394287,876.8104688184666,0.921359156146767,0.7159912707732157,-0.5709737181286371,0.7681416666666666
33.5,C2,0.17618033988749898,20000.0,1.0,0.7080901699437495,0.0019082613253013053,0.0018881732107799574,0.5122446147800244,47.92124857916117,0.06725536122005825,0.9850081283754896,0.9896687847804494,874.5035970622921,876.0436179583481,0.9205301021708338,0.7179867881576687,-0.5768712643831796,0.7681416666666666
34.0,C2,0.1717557050458495,20000.0,1.0,0.7058778525229248,0.001943564386471255,0.0019227288464599467,0.5085987706307422,47.516085686827715,0.06683555954608415,0.9847358653539028,0.9894807101665306,873.7280685921698,875.2855606279899,0.9197137564128104,0.7199468429268581,-0.5826836019206917,0.7681416666666666
34.5,C2,0.16618033988749895,20000.0,1.0,0.7030901699437495,0.0019744160712873975,0.0019529162521969023,0.5050036126683701,47.11864911125075,0.06642273960936187,0.9844980810985283,0.9893164395977225,872.9650273212324,874.5362442997925,0.9189105550749814,0.721870560422798,-0.5884073892326802,0.7681416666666666
35.0,C2,0.16000000000000003,20000.0,1.0,0.7,0.0020007063216799566,0.001978632272433588,0.5014584362304377,46.72884102910549,0.06601684220879593,0.9842955629504737,0.9891765224440683,872.2144229738284,873.7956145124398,0.9181204452356089,0.723758245541329,-0.5940427671641269,0.7681416666666666
35.5,C2,0.15381966011250103,20000.0,1.0,0.6969098300562505,0.002022823063032981,0.0020002601240444074,0.49796254645101407,46.34638495827516,0.06561763337592563,0.9841252720959863,0.9890588637454016,871.4758201063316,873.0636150014936,0.9173429685329807,0.7256111687830614,-0.5995927764924948,0.7681416666666666
36.0,C2,0.14824429495415056,20000.0,1.0,0.6941221474770752,0.0020415037957130563,0.002018523779837763,0.4945152581245108,45.970886606953606,0.06522476187349302,0.9839814927981677,0.9889595176665897,870.7485251000749,872.340187824072,0.916577394842184,0.7274312367594826,-0.6050624145398049,0.7681416666666666
36.5,C2,0.1438196601125011,20000.0,1.0,0.6919098300562505,0.0020576772727873413,0.0020343330969373784,0.4911158955713799,45.601895120851964,0.06483781788400166,0.9838570520641073,0.9888735301446309,870.0317151980208,871.6252734778581,0.9158228581031799,0.7292206624650857,-0.6104576711737786,0.7681416666666666
37.0,C2,0.14097886967409695,20000.0,1.0,0.6904894348370485,0.0020723424358268555,0.0020486656052693085,0.48776379250567836,45.238948123303395,0.0644563765998771,0.9837442494160414,0.9887955815073647,869.3245340896782,870.9188110146749,0.9150784569365034,0.730981723592885,-0.6157848118750427,0.7681416666666666
37.5,C2,0.14,20000.0,1.0,0.69,0.0020865061266715597,0.0020625057996366235,0.4844582919044741,44.88159398378624,0.0640800200168793,0.9836353337528513,0.9887203161953322,868.6261396294403,870.2207381488546,0.9143433048730951,0.7327166431464002,-0.6210500182463486,0.7681416666666666
38.0,C2,0.14097886967409692,20000.0,1.0,0.6904894348370485,0.002101171289711074,0.0020768337177061134,0.48119874587906714,44.52939550012192,0.06370834071078348,0.9835225926425781,0.9886424045949654,867.9357121521075,869.5309913606183,0.9136165391074815,0.7344275693129834,-0.6262593242404465,0.7681416666666666
38.5,C2,0.14381966011250108,20000.0,1.0,0.6919098300562505,0.002117344766785359,0.002092632557142272,0.4779845155480016,44.181926698764926,0.06334093886605936,0.9833982923737596,0.988556501612875,867.2524480830533,868.8495059946752,0.9128973137716351,0.736116591928218,-0.631418663244061,0.7681416666666666
39.0,C2,0.14824429495415054,20000.0,1.0,0.6941221474770752,0.002136025499465434,0.0021108770417616494,0.4748149709118426,43.83877655496988,0.06297742609053437,0.9832547700878155,0.988457310218232,866.5755683203975,868.1762163542423,0.9121848087583131,0.7377857223039819,-0.6365338037850835,0.7681416666666666
39.5,C2,0.1538196601125011,20000.0,1.0,0.6969098300562505,0.0021581422408184585,0.0021324723993278935,0.4716894907296947,43.499569747482425,0.06261744612412516,0.983084914853866,0.9883399137004322,865.9043632551511,867.5110557906763,0.9114782771106854,0.739436783326543,-0.6416100078145986,0.7681416666666666
