kH,objective,rmse_bcr,mape_percent,max_abs_error_bcr,bias_bcr
0.7783208020050125,0.00022858245081227194,0.015118943442326647,0.8229567939695047,0.025468802026495707,-0.01135381912451221
0.7822055137844612,0.00024949682406188555,0.015795468466047013,0.8638712964457489,0.026457086868712176,-0.012181689168665378
0.7860902255639098,0.00027176152608531813,0.016485191114613083,0.923604498297974,0.027440274658954822,-0.013006865123345524
0.7899749373433584,0.00029536070208137317,0.017186061273060015,0.9831322873391338,0.028418393775015316,-0.013829349909680788
0.793859649122807,0.00032027865229861504,0.017896330693709675,1.0424550527533694,0.029391472629343385,-0.014649146661082524
0.7977443609022556,0.0003464998310849604,0.018614505931798468,1.1015731964714846,0.030359539659720047,-0.015466258716733705
0.8016290726817044,0.0003740088459151417,0.019339308310152712,1.1604871327339477,0.03132262332032454,-0.01628068961524707
0.805513784461153,0.00040279045639764357,0.02006964016612265,1.2191972876656694,0.03228075207318093,-0.01709244308848463
0.8093984962406016,0.00043282957326283203,0.020804556550497105,1.2777040988624264,0.03323395437996979,-0.01790152305553718
0.8132832080200502,0.0004641112573337782,0.021543241569777244,1.336008014988487,0.034182258694192225,-0.018707933616857762
0.8171679197994988,0.0004966207184812497,0.02228498863543012,1.3941094953851996,0.03512569345367367,-0.019511679048546116
0.8210526315789474,0.0005303433145642842,0.02302918397521467,1.45200900969023,0.03606428707339249,-0.020312763796780063
0.8249373433583961,0.0005652645503576426,0.0237752928553497,1.5097070374671382,0.036998067938625256,-0.021111192472389552
0.8288220551378447,0.0006013700764673969,0.02452284804967394,1.5672040678450072,0.037927064398392885,-0.02190696984556988
0.8327067669172933,0.0006386456882358633,0.025271440169405926,1.624500599167893,0.038851304759199845,-0.022700100840730864
0.8365914786967419,0.0006770773246369789,0.026020709533696017,1.6815971386537856,0.03977081727905318,-0.023490590531477906
0.8404761904761905,0.0007166510671632168,0.026770339317296984,1.7384942020628462,0.040685630161753084,-0.024278444135722
0.8443609022556391,0.0007573531387050431,0.027520049758404202,1.7951923133746626,0.041595771551442784,-0.025063667010915135
0.8482456140350878,0.0007991699024238623,0.028269593248291747,1.851692004474267,0.04250126952741007,-0.025846264649407757
0.8521303258145364,0.0008420878606193609,0.02901875015605188,1.9079938148466975,0.043402152099129454,-0.026626242673925393
0.856015037593985,0.0008860936535921585,0.02976732526768501,1.96409829127989,0.04429844720153775,-0.027403606833161655
0.8598997493734336,0.0009311740585025251,0.030515144739989765,2.020005987575639,0.04519018269053321,-0.028178362997484153
0.8637844611528822,0.000977315988225896,0.03126205348702954,2.0757174642683704,0.04607738633868874,-0.028950517154749767
0.8676691729323309,0.0010245064902060855,0.032007912931118855,2.131233288351703,0.046960085831174725,-0.029720075406229184
0.8715538847117795,0.0010727327453067034,0.032752599061856194,2.1865540330123494,0.04783830876188122,-0.030487043962634575
0.8754385964912281,0.001121982066661472,0.03349600075623166,2.2416802773712976,0.04871208262972959,-0.03125142914024961
0.8793233082706767,0.0011722418985241677,0.03423801832063544,2.2966126062320824,0.04958143483517374,-0.03201323735715933
0.8832080200501253,0.00122349981511865,0.034978562222004635,2.3513516098359277,0.05044639267687523,-0.032772475129577
0.8870927318295739,0.0012757435194895442,0.03571755198063754,2.405897883623529,0.051306983348553326,-0.03352914906826463
0.8909774436090226,0.0013289608423541661,0.03645491520157695,2.4602520280034286,0.05216323393599631,-0.0342832658750468
0.8948621553884712,0.0013831397409561127,0.03719058672508559,2.514414648126666,0.05301517141423573,-0.03503483233941327
0.8987468671679198,0.0014382682979209816,0.03792450787974686,2.568386353667627,0.05386282264486919,-0.03578385533520958
0.9026315789473685,0.0014943347201147434,0.038656625824232814,2.622167758610942,0.05470621437353418,-0.036530341817413436
0.906516290726817,0.0015513273375049985,0.03938689296587125,2.6757594810441514,0.05554537322751951,-0.03727429881899309
0.9104010025062658,0.0016092346020257335,0.040115266445902284,2.7291621429561608,0.05638032571351648,-0.038015733447848234
0.9142857142857144,0.00166804508644573,0.04084170768278097,2.7823763700411908,0.05721109821549786,-0.03875465288382909
0.918170426065163,0.0017277474832410853,0.04156618196612585,2.835402791508134,0.058037716992723976,-0.03949106437583274
0.9220551378446116,0.0017883306034721686,0.04228865809495696,2.8882420398952107,0.058860208177871076,-0.04022497523897517
0.9259398496240602,0.0018497833756652218,0.0430091080547507,2.9408947508897034,0.05967859777527429,-0.04095639285183594
0.9298245614035088,0.0019120948446990096,0.043727506728591437,2.993361563152721,0.06049291165928339,-0.04168532465377504
0.9337092731829575,0.00197525417069665,0.044443831638334805,3.0456431181487895,0.061303175572726465,-0.04241177814231874
0.9375939849624061,0.0020392506279229877,0.04515806271224428,3.097740059980198,0.062109415125476186,-0.04313576087061408
0.9414786967418547,0.0021040736036877124,0.0458701820760253,3.149653035225968,0.06291165579311775,-0.04385728044494961
0.9453634085213033,0.0021697125972543305,0.04658017386457816,3.201382692785256,0.0637099229157092,-0.04457634452234003
0.9492481203007519,0.0022361572187553774,0.047288024052135835,3.252929683725204,0.06450424169663749,-0.04529296080817495
