kz,effective_IR_CPT,target_effective_IR_CPT,objective
1.3748120300751878,0.4884541749931014,0.564344187245019,0.005759293959596204
1.3789473684210525,0.4879604697229561,0.564344187245019,0.0058344723024903004
1.3830827067669171,0.48746939301506204,0.564344187245019,0.0059097339878982245
1.3872180451127818,0.4869809253095621,0.564344187245019,0.005985074297294114
1.3913533834586465,0.48649504722554177,0.564344187245019,0.006060488601772172
1.3954887218045111,0.48601173955918464,0.564344187245019,0.0061359723604539765
1.3996240601503758,0.48553098328194905,0.564344187245019,0.006211521118924466
1.4037593984962404,0.48505275953876453,0.564344187245019,0.006287130507696179
1.407894736842105,0.4845770496462454,0.564344187245019,0.006362796240701686
1.4120300751879697,0.48410383509092575,0.564344187245019,0.006438514113812898
1.4161654135338344,0.4836330975275106,0.564344187245019,0.00651428000338769
1.420300751879699,0.48316481877714773,0.564344187245019,0.0065900898648424125
1.4244360902255637,0.48269898082571616,0.564344187245019,0.00666593973125057
1.4285714285714284,0.4822355658221346,0.564344187245019,0.006741825711966549
1.432706766917293,0.48177455607668646,0.564344187245019,0.006817743991274473
1.4368421052631577,0.481315934059363,0.564344187245019,0.006893690827061393
1.4409774436090224,0.4808596823982258,0.564344187245019,0.0069696625495142385
1.445112781954887,0.48040578387778393,0.564344187245019,0.00704565555984066
1.4492481203007517,0.47995422143739097,0.564344187245019,0.007121666329012628
1.4533834586466163,0.4795049781696579,0.564344187245019,0.007197691396532829
1.457518796992481,0.47905803731888397,0.564344187245019,0.007273727369223183
1.4616541353383457,0.4786133822795034,0.564344187245019,0.007349770920035276
1.4657894736842103,0.47817099659454926,0.564344187245019,0.007425818786882206
1.469924812030075,0.477730863954135,0.564344187245019,0.007501867771491189
1.4740601503759396,0.4772929681939495,0.564344187245019,0.007577914738277285
1.4781954887218043,0.47685729329377213,0.564344187245019,0.007653956613236716
1.482330827067669,0.4764238233760005,0.564344187245019,0.007729990382860618
1.4864661654135338,0.475992542704196,0.564344187245019,0.007806013093067939
