varied_parameter,value,qu50,sI50,beta50,pf50,stiffness50
rs,0.4623728813559322,851.1571173723227,0.04524918932572661,-0.8932896768977574,0.8141489676127858,1.325990606551856
rs,0.47220338983050847,850.9892364148917,0.04524918932572661,-0.8949834213598274,0.8146020248067835,1.325990606551856
rs,0.48203389830508475,850.8213554574608,0.04524918932572661,-0.8966778342288201,0.8150545741288112,1.325990606551856
rs,0.49186440677966103,850.6534745000298,0.04524918932572661,-0.8983729159004761,0.815506614614801,1.325990606551856
rs,0.5016949152542373,850.485593542599,0.04524918932572661,-0.9000686667708478,0.8159581453035372,1.325990606551856
rs,0.5115254237288135,850.317712585168,0.04524918932572661,-0.9017650872363038,0.8164091652366674,1.325990606551856
rs,0.5213559322033898,850.1498316277371,0.04524918932572661,-0.9034621776935221,0.8168596734587116,1.325990606551856
rs,0.531186440677966,849.9819506703061,0.04524918932572661,-0.9051599385394953,0.8173096690170729,1.325990606551856
rs,0.5410169491525424,849.8140697128753,0.04524918932572661,-0.9068583701715286,0.8177591509620482,1.325990606551856
rs,0.5508474576271186,849.6461887554443,0.04524918932572661,-0.9085574729872445,0.8182081183468386,1.325990606551856
rs,0.5606779661016948,849.4783077980132,0.04524918932572661,-0.910257247384578,0.8186565702275584,1.325990606551856
rs,0.5705084745762712,849.3104268405824,0.04524918932572661,-0.9119576937617748,0.8191045056632458,1.325990606551856
rs,0.5803389830508474,849.1425458831515,0.04524918932572661,-0.9136588125174026,0.8195519237158746,1.325990606551856
rs,0.5901694915254238,848.9746649257206,0.04524918932572661,-0.9153606040503385,0.8199988234503615,1.325990606551856
rs,0.6,848.8067839682897,0.04524918932572661,-0.9170630687597802,0.8204452039345793,1.325990606551856
