time_year,scenario,S_chem,S_flow,S_WD,S_env,E_env,eta_eff,qu,FS,beta,pf,pf_life
33.25,B,1.45,0.75,0.65,1.045,40.25312499999996,0.46706355967581903,866.5243523209556,0.9121308971799532,-0.6369210026584494,0.7379118492636142,0.77965
33.5,B,1.45,0.75,0.65,1.045,40.51437499999996,0.4654815330535732,866.1863067768606,0.9117750597651165,-0.6394772402035793,0.7387437424023764,0.77965
33.75,B,1.45,0.75,0.65,1.045,40.775624999999955,0.4639110367325775,865.8504240698031,0.9114214990208453,-0.6420181110345142,0.739569288137208,0.77965
34.0,B,1.45,0.75,0.65,1.045,41.03687499999995,0.46235198667641625,865.5166942829644,0.9110702045083836,-0.6445436719404293,0.7403885261178706,0.77965
34.25,B,1.45,0.75,0.65,1.045,41.29812499999995,0.4608042994611572,865.1851074552507,0.9107211657423692,-0.6470539802549633,0.7412014960385231,0.77965
34.5,B,1.45,0.75,0.65,1.045,41.559374999999946,0.4592678922708876,864.8556535839871,0.9103743721936706,-0.6495490938352331,0.742008237627653,0.77965
34.75,B,1.45,0.75,0.65,1.045,41.82062499999994,0.4577426828932829,864.5283226275444,0.910029813292152,-0.6520290710412832,0.7428087906383003,0.77965
35.0,B,1.45,0.75,0.65,1.045,42.08187499999994,0.45622858971520736,864.203104507898,0.9096874784293664,-0.6544939707160006,0.743603194838582,0.77965
35.25,B,1.45,0.75,0.65,1.045,42.34312499999994,0.4547255317183472,863.8799891131221,0.9093473569611811,-0.6569438521654694,0.7443914900025034,0.77965
35.5,B,1.45,0.75,0.65,1.045,42.60437499999993,0.4532334284748752,863.5589662998174,0.9090094382103341,-0.6593787751397683,0.745173715901057,0.77965
35.75,B,1.45,0.75,0.65,1.045,42.86562499999993,0.4517522001431472,863.2400258954784,0.9086737114689246,-0.6617987998141908,0.7459499122935946,0.77965
36.0,B,1.45,0.75,0.65,1.045,43.12687499999993,0.45028176746342974,862.9231577007987,0.9083401660008408,-0.6642039867708763,0.7467201189194702,0.77965
36.25,B,1.45,0.75,0.65,1.045,43.388124999999924,0.44882205175365875,862.6083514919146,0.9080087910441207,-0.6665943969808732,0.7474843754899526,0.77965
36.5,B,1.45,0.75,0.65,1.045,43.64937499999992,0.44737297490522965,862.2955970225923,0.9076795758132551,-0.6689700917865786,0.7482427216803906,0.77965
36.75,B,1.45,0.75,0.65,1.045,43.91062499999992,0.4459344593788176,861.984884026356,0.9073525095014273,-0.6713311328845947,0.7489951971226373,0.77965
37.0,B,1.45,0.75,0.65,1.045,44.171874999999915,0.44450642820022834,861.6762022185615,0.9070275812826962,-0.6736775823089485,0.7497418413977144,0.77965
37.25,B,1.45,0.75,0.65,1.045,44.43312499999991,0.44308880495627956,861.3695412984123,0.9067047803141182,-0.6760095024147222,0.7504826940287291,0.77965
37.5,B,1.45,0.75,0.65,1.045,44.69437499999991,0.4416815137907118,861.064890950926,0.9063840957378169,-0.6783269558620179,0.7512177944740148,0.77965
37.75,B,1.45,0.75,0.65,1.045,44.955624999999905,0.4402844794001297,860.7622408488446,0.9060655166829943,-0.680630005600317,0.7519471821205121,0.77965
38.0,B,1.45,0.75,0.65,1.045,45.2168749999999,0.43889762702997237,860.4615806544956,0.9057490322678902,-0.682918714853177,0.75267089627737,0.77965
38.25,B,1.45,0.75,0.65,1.045,45.4781249999999,0.43752088247051335,860.1629000216021,0.9054346316016865,-0.6851931471032939,0.7533889761697697,0.77965
38.5,B,1.45,0.75,0.65,1.045,45.739374999999896,0.43615417205288987,859.8661885970454,0.9051223037863636,-0.6874533660778857,0.7541014609329602,0.77965
38.75,B,1.45,0.75,0.65,1.045,46.00062499999989,0.4347974226451604,859.5714360225774,0.9048120379185025,-0.6896994357344394,0.7548083896065086,0.77965
39.0,B,1.45,0.75,0.65,1.045,46.26187499999989,0.433450561648392,859.2786319364889,0.9045038230910409,-0.6919314202467596,0.7555098011287487,0.77965
39.25,B,1.45,0.75,0.65,1.045,46.52312499999989,0.4321135169927752,858.9877659752298,0.9041976483949787,-0.6941493839913606,0.756205734331435,0.77965
39.5,B,1.45,0.75,0.65,1.045,46.78437499999988,0.43078621713376763,858.6988277749863,0.9038935029210382,-0.6963533915341649,0.7568962279345889,0.77965
39.75,B,1.45,0.75,0.65,1.045,47.04562499999988,0.42946859104826585,858.4118069732142,0.9035913757612781,-0.6985435076175107,0.757581320541535,0.77965
40.0,B,1.45,0.75,0.65,1.045,47.30687499999988,0.42816056823080473,858.1266932101282,0.9032912560106613,-0.7007197971474727,0.7582610506341253,0.77965
40.25,B,1.45,0.75,0.65,1.045,47.568124999999874,0.4268620786897849,857.8434761301514,0.9029931327685804,-0.7028823251814654,0.7589354565681402,0.77965
40.5,B,1.45,0.75,0.65,1.045,47.82937499999987,0.42557305294372755,857.5621453833229,0.9026969951403399,-0.7050311569161567,0.7596045765688715,0.77965
40.75,B,1.45,0.75,0.65,1.045,48.09062499999987,0.4242934220175565,857.2826906266657,0.9024028322385955,-0.7071663576756453,0.7602684487268705,0.77965
41.0,B,1.45,0.75,0.65,1.045,48.351874999999865,0.4230231174389072,857.005101525516,0.9021106331847537,-0.7092879928999446,0.7609271109938733,0.77965
41.25,B,1.45,0.75,0.65,1.045,48.61312499999986,0.4217620712344631,856.7293677548142,0.9018203871103307,-0.7113961281337119,0.7615806011788782,0.77965
41.5,B,1.45,0.75,0.65,1.045,48.87437499999986,0.42051021592631815,856.455479000359,0.9015320831582726,-0.7134908290152789,0.7622289569443947,0.77965
41.75,B,1.45,0.75,0.65,1.045,49.135624999999855,0.4192674845283664,856.1834249600249,0.9012457104842367,-0.71557216126591,0.7628722158028358,0.77965
42.0,B,1.45,0.75,0.65,1.045,49.39687499999985,0.4180338105427172,855.9131953449444,0.9009612582578361,-0.7176401906793561,0.7635104151130728,0.77965
42.25,B,1.45,0.75,0.65,1.045,49.65812499999985,0.41680912795613745,855.6447798806555,0.9006787156638479,-0.7196949831116276,0.7641435920771276,0.77965
42.5,B,1.45,0.75,0.65,1.045,49.919374999999846,0.4155933712365188,855.3781683082152,0.9003980719033844,-0.7217366044710477,0.7647717837370186,0.77965
42.75,B,1.45,0.75,0.65,1.045,50.18062499999984,0.4143864753293713,855.1133503852805,0.900119316195032,-0.7237651207085146,0.7653950269717356,0.77965
43.0,B,1.45,0.75,0.65,1.045,50.44187499999984,0.4131883756543423,854.850315887156,0.8998424377759536,-0.7257805978080331,0.7660133584943598,0.77965
43.25,B,1.45,0.75,0.65,1.045,50.70312499999984,0.41199900810176093,854.5890546078107,0.8995674259029586,-0.7277831017774655,0.7666268148493143,0.77965
43.5,B,1.45,0.75,0.65,1.045,50.96437499999983,0.4108183090292074,854.329556360864,0.899294269853541,-0.7297726986395032,0.767235432409738,0.77965
43.75,B,1.45,0.75,0.65,1.045,51.22562499999983,0.4096462152581076,854.0718109805409,0.8990229589268852,-0.7317494544228839,0.7678392473749945,0.77965
44.0,B,1.45,0.75,0.65,1.045,51.48687499999983,0.40848266407035266,853.8158083225987,0.8987534824448408,-0.7337134351538054,0.7684382957682943,0.77965
44.25,B,1.45,0.75,0.65,1.045,51.748124999999824,0.4073275932049426,853.561538265224,0.8984858297528674,-0.7356647068475678,0.7690326134344412,0.77965
44.5,B,1.45,0.75,0.65,1.045,52.00937499999982,0.40618094085465495,853.308990709902,0.8982199902209494,-0.7376033355004323,0.7696222360376951,0.77965
44.75,B,1.45,0.75,0.65,1.045,52.27062499999982,0.4050426456627375,853.0581555822583,0.8979559532444824,-0.7395293870816633,0.7702071990597412,0.77965
45.0,B,1.45,0.75,0.65,1.045,52.531874999999815,0.4039126467196251,852.8090228328742,0.8976937082451307,-0.7414429275258041,0.7707875377977778,0.77965
45.25,B,1.45,0.75,0.65,1.045,52.79312499999981,0.4027908835596805,852.5615824380756,0.8974332446716585,-0.7433440227251201,0.7713632873626998,0.77965
45.5,B,1.45,0.75,0.65,1.045,53.05437499999981,0.4016772961579587,852.3158244006954,0.897174552000732,-0.7452327385222612,0.7719344826773957,0.77965
45.75,B,1.45,0.75,0.65,1.045,53.315624999999805,0.40057182492699517,852.0717387508134,0.8969176197376983,-0.747109140703094,0.772501158475137,0.77965
46.0,B,1.45,0.75,0.65,1.045,53.5768749999998,0.3994744107136172,851.8293155464687,0.8966624374173355,-0.7489732949897424,0.7730633492980721,0.77965
46.25,B,1.45,0.75,0.65,1.045,53.8381249999998,0.39838499479577905,851.5885448743504,0.8964089946045793,-0.7508252670337859,0.7736210894958087,0.77965
46.5,B,1.45,0.75,0.65,1.045,54.099374999999796,0.39730351887941917,851.3494168504648,0.8961572808952261,-0.7526651224096601,0.7741744132240932,0.77965
46.75,B,1.45,0.75,0.65,1.045,54.36062499999979,0.3962299250953415,851.1119216207787,0.8959072859166092,-0.7544929266082161,0.7747233544435776,0.77965
47.0,B,1.45,0.75,0.65,1.045,54.62187499999979,0.3951641559961184,850.8760493618421,0.8956589993282549,-0.7563087450304574,0.775267946918673,0.77965
47.25,B,1.45,0.75,0.65,1.045,54.88312499999979,0.3941061545530172,850.641790281388,0.8954124108225137,-0.7581126429814468,0.7758082242164877,0.77965
47.5,B,1.45,0.75,0.65,1.045,55.14437499999978,0.393055864152948,850.4091346189119,0.8951675101251705,-0.7599046856643761,0.7763442197058488,0.77965
47.75,B,1.45,0.75,0.65,1.045,55.40562499999978,0.3920132285954351,850.1780726462299,0.8949242869960314,-0.761684938174795,0.7768759665564008,0.77965
48.0,B,1.45,0.75,0.65,1.045,55.66687499999978,0.3909781920896088,849.9485946680174,0.894682731229492,-0.7634534654949993,0.7774034977377817,0.77965
48.25,B,1.45,0.75,0.65,1.045,55.928124999999774,0.3899506992512211,849.7206910223277,0.8944428326550818,-0.7652103324885817,0.7779268460188778,0.77965
48.5,B,1.45,0.75,0.65,1.045,56.18937499999977,0.38893069509968126,849.4943520810916,0.8942045811379912,-0.766955603895112,0.7784460439671428,0.77965
48.75,B,1.45,0.75,0.65,1.045,56.45062499999977,0.38791812505511425,849.2695682505977,0.8939679665795764,-0.7686893443249984,0.7789611239479975,0.77965
49.0,B,1.45,0.75,0.65,1.045,56.711874999999765,0.38691293493544016,849.0463299719556,0.893732978917848,-0.7704116182544587,0.7794721181242878,0.77965
49.25,B,1.45,0.75,0.65,1.045,56.97312499999976,0.3859150709534748,848.8246277215395,0.8934996081279364,-0.7721224900206686,0.7799790584558178,0.77965
49.5,B,1.45,0.75,0.65,1.045,57.23437499999976,0.38492447971405186,848.6044520114167,0.8932678442225439,-0.7738220238170159,0.7804819766989384,0.77965
49.75,B,1.45,0.75,0.65,1.045,57.495624999999755,0.38394110821116534,848.3857933897561,0.8930376772523749,-0.7755102836885198,0.7809809044062047,0.77965
50.0,B,1.45,0.75,0.65,1.045,57.75687499999975,0.3829649038251337,848.1686424412237,0.8928090973065512,-0.7771873335273631,0.78147587292609,0.77965
0.0,C,0.75,0.75,0.6,0.72,0.0,0.92,944.8336149185893,0.9945616999143045,-0.0701186111499833,0.5279503731974511,0.7412583333333334
0.25,C,0.75,0.75,0.6,0.72,0.18,0.9166316952579744,944.430272601132,0.9941371290538231,-0.07291587355002463,0.52906346884922,0.7412583333333334
0.5,C,0.75,0.75,0.6,0.72,0.36,0.9132803240634639,944.0256624949807,0.9937112236789271,-0.07572312886289033,0.5301803126756705,0.7412583333333334
0.75,C,0.75,0.75,0.6,0.72,0.54,0.9099458012860978,943.6198381628259,0.9932840401713957,-0.07854001756043774,0.5313007504461923,0.7412583333333334
1.0,C,0.75,0.75,0.6,0.72,0.72,0.906628042223483,943.2128522116562,0.9928556339070066,-0.08136618616676962,0.5324246302750107,0.7412583333333334
1.25,C,0.75,0.75,0.6,0.72,0.8999999999999999,0.9033269625990527,942.8047563076822,0.9924260592712444,-0.08420128716302898,0.5335518025917468,0.7412583333333334
1.5,C,0.75,0.75,0.6,0.72,1.0799999999999998,0.9000424785599249,942.3956011910342,0.9919953696747729,-0.08704497889381205,0.5346821201125368,0.7412583333333334
1.75,C,0.75,0.75,0.6,0.72,1.2599999999999998,0.8967745066747734,941.9854366902387,0.9915636175686723,-0.08989692547520056,0.5358154378117036,0.7412583333333334
2.0,C,0.75,0.75,0.6,0.72,1.4399999999999997,0.8935229639317078,941.5743117364743,0.9911308544594467,-0.09275679670434601,0.5369516128939478,0.7412583333333334
2.25,C,0.75,0.75,0.6,0.72,1.6199999999999997,0.8902877677361651,941.1622743776131,0.9906971309238033,-0.0956242679705993,0.5380905047670486,0.7412583333333334
2.5,C,0.75,0.75,0.6,0.72,1.7999999999999996,0.8870688359088118,940.7493717920478,0.9902624966232082,-0.09849902016815659,0.5392319750150559,0.7412583333333334
2.75,C,0.75,0.75,0.6,0.72,1.9799999999999995,0.883866086683456,940.335650302311,0.9898270003182221,-0.10138073961016071,0.5403758873719466,0.7412583333333334
3.0,C,0.75,0.75,0.6,0.72,2.1599999999999997,0.8806794387049708,939.9211553884873,0.9893906898826181,-0.10426911794427299,0.5415221076957423,0.7412583333333334
3.25,C,0.75,0.75,0.6,0.72,2.34,0.8775088110272274,939.5059317014221,0.9889536123172864,-0.10716385206965133,0.5426705039430599,0.7412583333333334
3.5,C,0.75,0.75,0.6,0.72,2.52,0.8743541231110395,939.0900230757317,0.988515813763928,-0.11006464405532312,0.5438209461440872,0.7412583333333334
3.75,C,0.75,0.75,0.6,0.72,2.7,0.8712152948221169,938.6734725426145,0.9880773395185416,-0.11297120105992231,0.5449733063779633,0.7412583333333334
4.0,C,0.75,0.75,0.6,0.72,2.8800000000000003,0.86809224642903,938.2563223424693,0.9876382340447045,-0.11588323525277028,0.5461274587485555,0.7412583333333334
4.25,C,0.75,0.75,0.6,0.72,3.0600000000000005,0.864984898601185,937.838613937322,0.9871985409866547,-0.11880046373625669,0.5472832793606107,0.7412583333333334
4.5,C,0.75,0.75,0.6,0.72,3.2400000000000007,0.8618931724068081,937.4203880230646,0.9867583031821732,-0.12172260846950898,0.5484406462962711,0.7412583333333334
4.75,C,0.75,0.75,0.6,0.72,3.420000000000001,0.858816989310941,937.0016845415074,0.9863175626752709,-0.12464939619334386,0.549599439591953,0.7412583333333334
5.0,C,0.75,0.75,0.6,0.72,3.600000000000001,0.8557562711734457,936.5825426922503,0.9858763607286846,-0.12758055835642407,0.5507595412155513,0.7412583333333334
5.25,C,0.75,0.75,0.6,0.72,3.780000000000001,0.8527109402470199,936.1630009443728,0.985434737836182,-0.13051583104265263,0.5519208350439824,0.7412583333333334
5.5,C,0.75,0.75,0.6,0.72,3.9600000000000013,0.8496809191752217,935.7430970479477,0.9849927337346818,-0.13345495489974707,0.553083206841041,0.7412583333333334
5.75,C,0.75,0.75,0.6,0.72,4.1400000000000015,0.846666130990505,935.3228680453797,0.9845503874161892,-0.1363976750689895,0.5542465442355644,0.7412583333333334
6.0,C,0.75,0.75,0.6,0.72,4.320000000000001,0.8436664991122641,934.9023502825722,0.9841077371395497,-0.13934374111611386,0.5554107366998912,0.7412583333333334
6.25,C,0.75,0.75,0.6,0.72,4.500000000000001,0.8406819473448885,934.4815794199259,0.9836648204420272,-0.14229290696331906,0.5565756755286049,0.7412583333333334
6.5,C,0.75,0.75,0.6,0.72,4.680000000000001,0.8377123998758278,934.0605904431682,0.9832216741507034,-0.14524493082239606,0.557741253817559,0.7412583333333334
6.75,C,0.75,0.75,0.6,0.72,4.86,0.8347577812736651,933.6394176740214,0.9827783343937068,-0.14819957512892343,0.5589073664431639,0.7412583333333334
7.0,C,0.75,0.75,0.6,0.72,5.04,0.8318180164862017,933.2180947807068,0.9823348366112703,-0.151156606477532,0.5600739100419341,0.7412583333333334
7.25,C,0.75,0.75,0.6,0.72,5.22,0.8288930308385503,932.7966547882904,0.9818912155666215,-0.15411579555821767,0.5612407829902888,0.7412583333333334
7.5,C,0.75,0.75,0.6,0.72,5.3999999999999995,0.8259827500312382,932.375130088872,0.9814475053567073,-0.15707691709366498,0.5624078853845889,0.7412583333333334
7.75,C,0.75,0.75,0.6,0.72,5.579999999999999,0.82308710013832,931.9535524516187,0.9810037394227565,-0.1600397497775849,0.5635751190214126,0.7412583333333334
8.0,C,0.75,0.75,0.6,0.72,5.759999999999999,0.8202060076054997,931.531953032648,0.980559950560682,-0.1630040762140376,0.5647423873780579,0.7412583333333334
8.25,C,0.75,0.75,0.6,0.72,5.939999999999999,0.8173393992482622,931.1103623847582,0.9801161709313244,-0.1659696828577216,0.5659095955932657,0.7412583333333334
8.5,C,0.75,0.75,0.6,0.72,6.119999999999998,0.8144872022500146,930.688810467014,0.9796724320705411,-0.16893635995521344,0.5670766504481547,0.7412583333333334
8.75,C,0.75,0.75,0.6,0.72,6.299999999999998,0.8116493441602362,930.2673266541851,0.9792287648991422,-0.17190390148713844,0.5682434603473647,0.7412583333333334
9.0,C,0.75,0.75,0.6,0.72,6.479999999999998,0.8088257528926384,929.8459397460415,0.9787851997326753,-0.17487210511126625,0.5694099353004044,0.7412583333333334
9.25,C,0.75,0.75,0.6,0.72,6.6599999999999975,0.8060163567233334,929.4246779765083,0.9783417662910614,-0.17784077210649357,0.570575986903189,0.7412583333333334
9.5,C,0.75,0.75,0.6,0.72,6.839999999999997,0.8032210842890124,929.0035690226812,0.9778984937080855,-0.180809707317722,0.5717415283197744,0.7412583333333334
9.75,C,0.75,0.75,0.6,0.72,7.019999999999997,0.8004398645851329,928.582640013705,0.9774554105407421,-0.18377871910159754,0.5729064742642718,0.7412583333333334
10.0,C,0.75,2.0,0.6,1.1575000000000002,7.254687499999997,0.7968346449977557,928.0341387555459,0.9768780407953115,-0.18764957857331724,0.5744243207727839,0.7412583333333334
10.25,C,0.75,2.0,0.6,1.1575000000000002,7.544062499999996,0.7924218188904246,927.3583928674078,0.9761667293341135,-0.1924215700791505,0.5762940011906224,0.7412583333333334
10.5,C,0.75,2.0,0.6,1.1575000000000002,7.833437499999996,0.7880446032449245,926.6833729476851,0.9754561820501949,-0.19719190784005264,0.5781613185498682,0.7412583333333334
10.75,C,0.75,2.0,0.6,1.1575000000000002,8.122812499999997,0.7837027106932601,926.0091804259275,0.9747465057115027,-0.20195986812586433,0.5800259508772689,0.7412583333333334
11.0,C,0.75,2.0,0.6,1.1575000000000002,8.412187499999996,0.7793958561864279,925.3359134365015,0.97403780361737,-0.2067247484373209,0.5818875857943874,0.7412583333333334
11.25,C,0.75,2.0,0.6,1.1575000000000002,8.701562499999996,0.7751237569757022,924.6636669031797,0.9733301756875575,-0.21148586699076685,0.5837459203373215,0.7412583333333334
11.5,C,0.75,2.0,0.6,1.1575000000000002,8.990937499999996,0.7708861325940728,923.9925326216712,0.9726237185491275,-0.21624256221561278,0.5856006607789888,0.7412583333333334
11.75,C,0.75,2.0,0.6,1.1575000000000002,9.280312499999996,0.7666827048378316,923.3225993401461,0.9719185256212064,-0.22099419226415823,0.5874515224538857,0.7412583333333334
12.0,C,0.75,2.0,0.6,1.1575000000000002,9.569687499999995,0.7625131977483088,922.6539528377972,0.9712146871976812,-0.22574013453348143,0.5892982295852616,0.7412583333333334
12.25,C,0.75,2.0,0.6,1.1575000000000002,9.859062499999995,0.7583773375937556,921.986676001492,0.9705122905278863,-0.23047978519903017,0.5911405151146258,0.7412583333333334
12.5,C,0.75,2.0,0.6,1.1575000000000002,10.148437499999995,0.7542748528513735,921.3208489005567,0.9698114198953228,-0.23521255875960367,0.5929781205335294,0.7412583333333334
12.75,C,0.75,2.0,0.6,1.1575000000000002,10.437812499999994,0.750205474189489,920.6565488597379,0.9691121566944609,-0.23993788759343765,0.5948107957175728,0.7412583333333334
13.0,C,0.75,2.0,0.6,1.1575000000000002,10.727187499999994,0.7461689344498711,919.9938505303883,0.9684145795056719,-0.24465522152505143,0.5966382987625741,0.7412583333333334
13.25,C,0.75,2.0,0.6,1.1575000000000002,11.016562499999994,0.7421649686301925,919.332825959916,0.9677187641683327,-0.24936402740261196,0.5984603958228676,0.7412583333333334
13.5,C,0.75,2.0,0.6,1.1575000000000002,11.305937499999994,0.7381933138666323,918.673544659542,0.9670247838521495,-0.25406378868549634,0.6002768609516773,0.7412583333333334
13.75,C,0.75,2.0,0.6,1.1575000000000002,11.595312499999993,0.734253709416618,918.0160736704031,0.9663327091267401,-0.2587540050418126,0.6020874759435414,0.7412583333333334
14.0,C,0.75,2.0,0.6,1.1575000000000002,11.884687499999993,0.7303458966417081,917.3604776280449,0.965642608029521,-0.2634341919555818,0.6038920301787396,0.7412583333333334
14.25,C,0.75,2.0,0.6,1.1575000000000002,12.174062499999993,0.7264696189906119,916.706818825339,0.9649545461319359,-0.2681038803433558,0.6056903204697075,0.7412583333333334
14.5,C,0.75,2.0,0.6,1.1575000000000002,12.463437499999992,0.7226246219823471,916.0551572738652,0.9642685866040687,-0.272762616180014,0.6074821509094055,0.7412583333333334
14.75,C,0.75,2.0,0.6,1.1575000000000002,12.752812499999992,0.7188106531895326,915.4055507637939,0.9635847902776778,-0.27740996013348057,0.6092673327216129,0.7412583333333334
15.0,C,0.75,2.0,0.6,1.1575000000000002,13.042187499999992,0.7150274622218167,914.7580549223067,0.9629032157076912,-0.2820454872081673,0.6110456841131401,0.7412583333333334
15.25,C,0.75,2.0,0.6,1.1575000000000002,13.331562499999992,0.7112748007094379,914.1127232705885,0.9622239192321984,-0.28666878639686577,0.6128170301279211,0.7412583333333334
15.5,C,0.75,2.0,0.6,1.1575000000000002,13.620937499999991,0.7075524222869206,913.4696072794269,0.9615469550309756,-0.29127946034092783,0.6145812025029922,0.7412583333333334
15.75,C,0.75,2.0,0.6,1.1575000000000002,13.910312499999991,0.7038600825768999,912.8287564234512,0.9608723751825802,-0.29587712499847124,0.616338039526321,0.7412583333333334
16.0,C,0.75,2.0,0.6,1.1575000000000002,14.19968749999999,0.7001975391740785,912.1902182340446,0.9602002297200469,-0.30046140932043325,0.6180873858964867,0.7412583333333334
16.25,C,0.75,0.75,0.6,0.72,14.43437499999999,0.6972488774022013,911.674083951112,0.9596569304748548,-0.3041692599521776,0.6195005285121505,0.7412583333333334
16.5,C,0.75,0.75,0.6,0.72,14.61437499999999,0.6950004139475454,911.2792864443751,0.9592413541519738,-0.3070068580434773,0.620580923910327,0.7412583333333334
16.75,C,0.75,0.75,0.6,0.72,14.79437499999999,0.6927632542393322,910.8854255213012,0.9588267637066328,-0.3098389496995165,0.621658284724963,0.7412583333333334
17.0,C,0.75,0.75,0.6,0.72,14.97437499999999,0.6905373414500052,910.4925111874561,0.9584131696710064,-0.31266545525224815,0.6227325783590637,0.7412583333333334
17.25,C,0.75,0.75,0.6,0.72,15.15437499999999,0.6883226190376986,910.1005531876866,0.958000582302828,-0.31548629679340834,0.6238037730929409,0.7412583333333334
17.5,C,0.75,0.75,0.6,0.72,15.334374999999989,0.6861190307448004,909.7095610104864,0.9575890115899857,-0.31830139814766456,0.6248718380719759,0.7412583333333334
17.75,C,0.75,0.75,0.6,0.72,15.514374999999989,0.6839265205965237,909.3195438922966,0.9571784672550491,-0.3211106848461237,0.6259367432944738,0.7412583333333334
18.0,C,0.75,0.75,0.6,0.72,15.694374999999988,0.681745032899485,908.9305108217394,0.9567689587597257,-0.323914084100258,0.6269984595996336,0.7412583333333334
18.25,C,0.75,0.75,0.6,0.72,15.874374999999988,0.679574512240289,908.5424705437877,0.9563604953092502,-0.3267115247761854,0.6280569586556116,0.7412583333333334
18.5,C,0.75,0.75,0.6,0.72,16.05437499999999,0.6774149034841213,908.1554315638685,0.9559530858567037,-0.32950293736934283,0.6291122129476961,0.7412583333333334
18.75,C,0.75,0.75,0.6,0.72,16.23437499999999,0.6752661517733481,907.7694021519076,0.9555467391072712,-0.3322882539795182,0.6301641957665802,0.7412583333333334
19.0,C,0.75,0.75,0.6,0.72,16.41437499999999,0.6731282025261225,907.3843903463065,0.9551414635224279,-0.3350674082862479,0.6312128811967395,0.7412583333333334
19.25,C,0.75,0.75,0.6,0.72,16.59437499999999,0.6710010014349979,907.0004039578641,0.9547372673240675,-0.33784033552457604,0.6322582441049136,0.7412583333333334
19.5,C,0.75,0.75,0.6,0.72,16.77437499999999,0.6688844944655485,906.6174505736335,0.9543341584985616,-0.34060697246115795,0.6333002601286883,0.7412583333333334
19.75,C,0.75,0.75,0.6,0.72,16.954374999999988,0.6667786278549973,906.2355375607219,0.9539321448007599,-0.3433672573707165,0.6343389056651813,0.7412583333333334
20.0,C,0.75,0.75,0.6,0.72,17.134374999999988,0.6646833481108496,905.8546720700319,0.9535312337579284,-0.3461211300128374,0.6353741578598295,0.7412583333333334
20.25,C,0.75,0.75,0.6,0.72,17.314374999999988,0.6625986020095349,905.4748610399445,0.9531314326736258,-0.3488685316091024,0.6364059945952809,0.7412583333333334
20.5,C,0.75,0.75,0.6,0.72,17.494374999999987,0.6605243365950545,905.0961111999462,0.9527327486315224,-0.35160940482054803,0.637434394480384,0.7412583333333334
20.75,C,0.75,0.75,0.6,0.72,17.674374999999987,0.6584604991776365,904.7184290741997,0.9523351884991575,-0.35434369372545865,0.6384593368392837,0.7412583333333334
21.0,C,0.75,0.75,0.6,0.72,17.854374999999987,0.6564070373323974,904.3418209850599,0.951938758931642,-0.3570713437974695,0.6394808017006142,0.7412583333333334
21.25,C,0.75,0.75,0.6,0.72,18.034374999999986,0.6543638988980103,903.9662930565362,0.9515434663753013,-0.3597923018840001,0.6404987697867988,0.7412583333333334
21.5,C,0.75,0.75,0.6,0.72,18.214374999999986,0.6523310319753802,903.5918512177004,0.9511493170712636,-0.36250651618498403,0.6415132225034447,0.7412583333333334
21.75,C,0.75,0.75,0.6,0.72,18.394374999999986,0.6503083849263254,903.218501206043,0.9507563170589927,-0.3652139362319174,0.6425241419288451,0.7412583333333334
22.0,C,0.75,0.75,0.6,0.72,18.574374999999986,0.6482959063722658,902.8462485707774,0.9503644721797657,-0.36791451286719945,0.6435315108035766,0.7412583333333334
22.25,C,0.75,0.75,0.6,0.72,18.754374999999985,0.6462935451929178,902.4750986760935,0.9499737880800984,-0.37060819822377844,0.6445353125202009,0.7412583333333334
22.5,C,0.75,0.75,0.6,0.72,18.934374999999985,0.6443012505249963,902.1050567043602,0.949584270215116,-0.37329494570508526,0.6455355311130659,0.7412583333333334
22.75,C,0.75,0.75,0.6,0.72,19.114374999999985,0.6423189717609217,901.7361276592794,0.9491959238518731,-0.375974709965262,0.6465321512482078,0.7412583333333334
23.0,C,0.75,0.75,0.6,0.72,19.294374999999985,0.6403466585475353,901.368316368991,0.9488087540726221,-0.3786474468896616,0.64752515821335,0.7412583333333334
23.25,C,0.75,0.75,0.6,0.72,19.474374999999984,0.6383842607848196,901.0016274891302,0.9484227657780318,-0.38131311357564474,0.6485145379080068,0.7412583333333334
23.5,C,0.75,0.75,0.6,0.72,19.654374999999984,0.6364317286246262,900.6360655058364,0.9480379636903541,-0.38397166831363655,0.649500276833682,0.7412583333333334
23.75,C,0.75,0.75,0.6,0.72,19.834374999999984,0.6344890124694089,900.2716347387169,0.947654352356544,-0.3866230705684739,0.6504823620841731,0.7412583333333334
24.0,C,0.75,0.75,0.6,0.72,20.014374999999983,0.632556062970965,899.9083393437647,0.9472719361513313,-0.38926728096099383,0.6514607813359645,0.7412583333333334
24.25,C,0.75,0.75,0.6,0.72,20.194374999999983,0.6306328310291802,899.5461833162303,0.9468907192802425,-0.39190426124991184,0.6524355228387307,0.7412583333333334
24.5,C,0.75,0.75,0.6,0.72,20.374374999999983,0.6287192677907829,899.1851704934495,0.9465107057825785,-0.39453397431394216,0.6534065754059296,0.7412583333333334
24.75,C,0.75,0.75,0.6,0.72,20.554374999999983,0.6268153246481021,898.8253045576272,0.9461318995343444,-0.39715638413418763,0.6543739284055002,0.7412583333333334
25.0,C,0.75,0.75,0.6,0.72,20.734374999999982,0.6249209532378333,898.4665890385788,0.9457543042511356,-0.3997714557767701,0.655337571750654,0.7412583333333334
